Segmentation 0
183 341 18 
184 340 18 
185 340 18 
186 339 18 
187 338 18 
188 337 18 
189 336 18 
189 335 18 
189 334 18 
189 333 18 
188 332 18 
187 331 18 
186 331 18 
185 330 18 
184 329 18 
183 328 18 
183 327 18 
183 326 18 
183 325 18 
183 324 18 
182 323 18 
181 322 18 
180 322 18 
179 322 18 
178 322 18 
177 322 18 
176 323 18 
175 323 18 
174 324 18 
174 325 18 
174 326 18 
174 327 18 
174 328 18 
174 329 18 
175 330 18 
174 331 18 
173 331 18 
172 332 18 
172 333 18 
171 334 18 
171 335 18 
171 336 18 
171 337 18 
171 338 18 
172 339 18 
173 339 18 
174 339 18 
175 339 18 
176 339 18 
177 339 18 
178 338 18 
179 338 18 
179 339 18 
180 340 18 
181 341 18 
182 341 18 
183 341 18 
V
