Segmentation 0
176 403 12 
177 402 12 
178 402 12 
179 401 12 
180 400 12 
181 399 12 
180 398 12 
179 397 12 
179 396 12 
178 395 12 
177 395 12 
177 394 12 
176 393 12 
175 394 12 
174 394 12 
173 394 12 
172 395 12 
171 396 12 
172 397 12 
172 398 12 
172 399 12 
173 400 12 
173 401 12 
174 402 12 
175 402 12 
176 403 12 
V
Segmentation 1
268 413 12 
269 412 12 
270 412 12 
271 411 12 
271 410 12 
271 409 12 
271 408 12 
270 407 12 
269 406 12 
268 406 12 
267 406 12 
266 405 12 
266 404 12 
266 403 12 
266 402 12 
266 401 12 
266 400 12 
266 399 12 
266 398 12 
267 397 12 
267 396 12 
266 395 12 
265 394 12 
264 394 12 
263 393 12 
262 393 12 
261 394 12 
260 394 12 
259 395 12 
259 396 12 
258 397 12 
258 398 12 
258 399 12 
258 400 12 
258 401 12 
259 402 12 
260 403 12 
261 404 12 
261 405 12 
261 406 12 
261 407 12 
261 408 12 
261 409 12 
262 410 12 
262 411 12 
263 412 12 
264 412 12 
265 413 12 
266 413 12 
267 413 12 
268 413 12 
V
Segmentation 0
167 387 13 
168 386 13 
169 386 13 
170 385 13 
171 384 13 
172 383 13 
172 382 13 
173 381 13 
172 380 13 
172 379 13 
171 378 13 
170 377 13 
169 377 13 
168 376 13 
167 376 13 
166 375 13 
165 375 13 
164 375 13 
163 375 13 
162 376 13 
162 377 13 
161 378 13 
161 379 13 
161 380 13 
162 381 13 
162 382 13 
163 383 13 
163 384 13 
164 385 13 
165 386 13 
166 387 13 
167 387 13 
V
Segmentation 1
185 404 13 
186 403 13 
187 403 13 
188 402 13 
189 402 13 
190 401 13 
191 400 13 
190 399 13 
190 398 13 
189 397 13 
188 397 13 
187 396 13 
186 395 13 
185 394 13 
184 394 13 
183 394 13 
182 394 13 
181 394 13 
180 395 13 
180 396 13 
180 397 13 
180 398 13 
180 399 13 
180 400 13 
181 401 13 
182 402 13 
183 403 13 
184 404 13 
185 404 13 
V
Segmentation 0
164 386 14 
165 385 14 
166 384 14 
167 383 14 
167 382 14 
168 381 14 
168 380 14 
168 379 14 
168 378 14 
168 377 14 
168 376 14 
169 375 14 
168 374 14 
167 373 14 
166 372 14 
165 372 14 
164 371 14 
163 370 14 
162 370 14 
161 371 14 
160 371 14 
159 372 14 
159 373 14 
158 374 14 
158 375 14 
158 376 14 
158 377 14 
158 378 14 
157 379 14 
157 380 14 
157 381 14 
157 382 14 
157 383 14 
158 384 14 
159 385 14 
160 385 14 
161 385 14 
162 386 14 
163 386 14 
164 386 14 
V
Segmentation 1
271 403 14 
272 402 14 
273 402 14 
274 402 14 
275 401 14 
276 400 14 
276 399 14 
276 398 14 
276 397 14 
277 396 14 
278 395 14 
279 394 14 
280 393 14 
281 393 14 
282 393 14 
283 393 14 
284 393 14 
285 392 14 
285 391 14 
285 390 14 
285 389 14 
286 388 14 
286 387 14 
286 386 14 
285 385 14 
284 384 14 
283 383 14 
282 382 14 
281 382 14 
280 383 14 
279 383 14 
278 383 14 
277 384 14 
276 385 14 
276 386 14 
275 386 14 
274 387 14 
273 387 14 
272 388 14 
271 389 14 
270 390 14 
270 391 14 
270 392 14 
269 393 14 
268 393 14 
267 394 14 
266 395 14 
266 396 14 
266 397 14 
265 398 14 
265 399 14 
265 400 14 
265 401 14 
266 402 14 
267 403 14 
268 403 14 
269 403 14 
270 403 14 
271 403 14 
V
Segmentation 0
259 213 15 
260 212 15 
261 211 15 
262 210 15 
262 209 15 
262 208 15 
262 207 15 
262 206 15 
262 205 15 
262 204 15 
262 203 15 
262 202 15 
262 201 15 
262 200 15 
263 199 15 
263 198 15 
262 197 15 
261 196 15 
260 195 15 
259 194 15 
258 193 15 
257 192 15 
257 191 15 
256 190 15 
255 189 15 
254 188 15 
253 188 15 
252 188 15 
251 188 15 
250 188 15 
249 188 15 
248 188 15 
247 188 15 
246 189 15 
246 190 15 
246 191 15 
246 192 15 
246 193 15 
246 194 15 
246 195 15 
247 196 15 
248 196 15 
249 197 15 
250 197 15 
251 198 15 
252 199 15 
252 200 15 
253 201 15 
253 202 15 
254 203 15 
254 204 15 
255 205 15 
255 206 15 
255 207 15 
255 208 15 
256 209 15 
256 210 15 
256 211 15 
257 212 15 
258 213 15 
259 213 15 
V
Segmentation 1
207 342 15 
208 341 15 
209 341 15 
210 341 15 
211 341 15 
212 340 15 
212 339 15 
211 338 15 
211 337 15 
211 336 15 
211 335 15 
212 334 15 
212 333 15 
211 332 15 
210 331 15 
209 331 15 
208 331 15 
207 331 15 
206 331 15 
205 332 15 
204 333 15 
203 334 15 
203 335 15 
203 336 15 
203 337 15 
202 338 15 
202 339 15 
203 340 15 
204 341 15 
205 341 15 
206 342 15 
207 342 15 
V
Segmentation 2
237 347 15 
238 346 15 
239 345 15 
239 344 15 
239 343 15 
240 342 15 
240 341 15 
241 340 15 
242 340 15 
243 339 15 
243 338 15 
243 337 15 
242 336 15 
242 335 15 
241 334 15 
240 333 15 
239 332 15 
238 331 15 
237 331 15 
236 331 15 
235 331 15 
234 331 15 
233 331 15 
232 331 15 
231 331 15 
230 331 15 
229 331 15 
228 331 15 
227 331 15 
226 332 15 
226 333 15 
226 334 15 
226 335 15 
226 336 15 
226 337 15 
226 338 15 
227 339 15 
228 340 15 
229 341 15 
229 342 15 
229 343 15 
229 344 15 
230 345 15 
231 346 15 
232 346 15 
233 346 15 
234 347 15 
235 347 15 
236 347 15 
237 347 15 
V
Segmentation 3
164 388 15 
165 387 15 
165 386 15 
165 385 15 
166 384 15 
166 383 15 
167 382 15 
167 381 15 
168 380 15 
168 379 15 
169 378 15 
170 377 15 
170 376 15 
170 375 15 
169 374 15 
168 373 15 
167 372 15 
166 371 15 
165 370 15 
164 369 15 
163 369 15 
162 370 15 
161 370 15 
160 371 15 
159 371 15 
158 372 15 
158 373 15 
158 374 15 
158 375 15 
157 376 15 
157 377 15 
157 378 15 
157 379 15 
156 380 15 
156 381 15 
156 382 15 
156 383 15 
157 384 15 
158 385 15 
159 385 15 
160 386 15 
161 387 15 
162 388 15 
163 388 15 
164 388 15 
V
Segmentation 4
267 381 15 
268 380 15 
269 380 15 
270 380 15 
271 379 15 
272 378 15 
272 377 15 
272 376 15 
272 375 15 
271 374 15 
271 373 15 
270 372 15 
270 371 15 
269 370 15 
268 371 15 
267 371 15 
266 372 15 
265 372 15 
264 372 15 
263 373 15 
263 374 15 
263 375 15 
263 376 15 
263 377 15 
263 378 15 
264 379 15 
265 379 15 
266 380 15 
267 381 15 
V
Segmentation 5
291 382 15 
292 381 15 
293 380 15 
294 380 15 
295 379 15 
295 378 15 
295 377 15 
295 376 15 
295 375 15 
295 374 15 
295 373 15 
295 372 15 
294 371 15 
293 371 15 
292 370 15 
291 370 15 
290 370 15 
289 370 15 
288 371 15 
287 372 15 
286 373 15 
286 374 15 
286 375 15 
286 376 15 
286 377 15 
286 378 15 
287 379 15 
288 379 15 
289 380 15 
290 381 15 
291 382 15 
V
Segmentation 6
273 405 15 
274 404 15 
275 404 15 
276 404 15 
277 404 15 
278 403 15 
279 402 15 
280 401 15 
281 400 15 
281 399 15 
281 398 15 
282 397 15 
283 396 15 
284 395 15 
285 395 15 
286 394 15 
287 394 15 
288 393 15 
288 392 15 
288 391 15 
288 390 15 
288 389 15 
288 388 15 
287 387 15 
286 387 15 
285 386 15 
284 386 15 
283 385 15 
282 385 15 
282 384 15 
282 383 15 
282 382 15 
282 381 15 
282 380 15 
281 379 15 
280 378 15 
279 378 15 
278 377 15 
277 378 15 
276 378 15 
275 379 15 
274 379 15 
273 380 15 
273 381 15 
273 382 15 
273 383 15 
273 384 15 
273 385 15 
274 386 15 
273 387 15 
272 387 15 
271 388 15 
270 389 15 
271 390 15 
272 391 15 
271 392 15 
271 393 15 
270 394 15 
269 395 15 
270 396 15 
270 397 15 
270 398 15 
270 399 15 
270 400 15 
270 401 15 
270 402 15 
270 403 15 
271 404 15 
272 405 15 
273 405 15 
V
Segmentation 0
263 212 16 
264 211 16 
264 210 16 
264 209 16 
264 208 16 
265 207 16 
265 206 16 
265 205 16 
265 204 16 
266 203 16 
265 202 16 
264 201 16 
263 200 16 
263 199 16 
264 198 16 
264 197 16 
265 196 16 
265 195 16 
266 194 16 
266 193 16 
267 194 16 
268 194 16 
269 195 16 
270 195 16 
271 196 16 
272 196 16 
273 196 16 
274 195 16 
275 194 16 
275 193 16 
276 192 16 
276 191 16 
276 190 16 
277 190 16 
278 189 16 
279 188 16 
280 187 16 
281 186 16 
281 185 16 
280 184 16 
279 183 16 
278 182 16 
277 181 16 
276 180 16 
276 179 16 
276 178 16 
276 177 16 
275 176 16 
274 175 16 
273 174 16 
272 174 16 
271 173 16 
270 172 16 
269 173 16 
268 173 16 
267 174 16 
268 175 16 
268 176 16 
267 177 16 
267 178 16 
266 179 16 
266 180 16 
266 181 16 
265 181 16 
264 181 16 
263 182 16 
263 183 16 
262 184 16 
262 185 16 
262 186 16 
261 187 16 
261 188 16 
260 188 16 
259 187 16 
258 187 16 
257 186 16 
256 185 16 
255 184 16 
255 183 16 
255 182 16 
254 181 16 
253 180 16 
252 179 16 
251 179 16 
250 179 16 
249 180 16 
248 180 16 
247 180 16 
246 181 16 
245 182 16 
245 183 16 
245 184 16 
245 185 16 
246 186 16 
246 187 16 
246 188 16 
247 189 16 
248 189 16 
249 190 16 
250 190 16 
251 191 16 
252 192 16 
253 193 16 
254 194 16 
255 195 16 
255 196 16 
256 197 16 
256 198 16 
257 199 16 
257 200 16 
258 201 16 
258 202 16 
258 203 16 
258 204 16 
258 205 16 
258 206 16 
258 207 16 
258 208 16 
259 209 16 
259 210 16 
260 211 16 
261 212 16 
262 212 16 
263 212 16 
V
Segmentation 1
167 215 16 
168 214 16 
169 214 16 
170 214 16 
171 213 16 
172 212 16 
172 211 16 
171 210 16 
171 209 16 
171 208 16 
171 207 16 
171 206 16 
171 205 16 
171 204 16 
171 203 16 
172 202 16 
172 201 16 
172 200 16 
173 199 16 
173 198 16 
174 197 16 
175 197 16 
176 196 16 
177 196 16 
178 195 16 
179 195 16 
180 194 16 
179 193 16 
179 192 16 
179 191 16 
179 190 16 
179 189 16 
178 188 16 
177 187 16 
176 187 16 
175 187 16 
174 187 16 
173 187 16 
172 188 16 
171 188 16 
170 187 16 
169 187 16 
168 186 16 
167 186 16 
166 186 16 
165 187 16 
164 187 16 
163 188 16 
162 188 16 
161 187 16 
160 187 16 
159 187 16 
158 187 16 
157 188 16 
156 189 16 
155 190 16 
155 191 16 
155 192 16 
155 193 16 
155 194 16 
155 195 16 
156 196 16 
157 197 16 
158 197 16 
159 197 16 
160 198 16 
161 198 16 
161 199 16 
161 200 16 
161 201 16 
