Segmentation 0
120 334 13 
121 333 13 
122 332 13 
123 331 13 
123 330 13 
124 329 13 
125 329 13 
126 328 13 
127 327 13 
127 326 13 
127 325 13 
127 324 13 
127 323 13 
127 322 13 
127 321 13 
127 320 13 
127 319 13 
128 318 13 
128 317 13 
127 316 13 
126 315 13 
125 315 13 
124 314 13 
123 314 13 
122 314 13 
121 313 13 
120 313 13 
119 314 13 
118 315 13 
117 316 13 
116 317 13 
116 318 13 
117 319 13 
117 320 13 
117 321 13 
117 322 13 
117 323 13 
116 324 13 
115 324 13 
114 325 13 
113 326 13 
113 327 13 
113 328 13 
113 329 13 
113 330 13 
112 331 13 
111 331 13 
110 332 13 
111 333 13 
112 333 13 
113 333 13 
114 333 13 
115 333 13 
116 334 13 
117 334 13 
118 333 13 
119 333 13 
120 334 13 
V
Segmentation 0
344 299 14 
345 298 14 
346 297 14 
347 296 14 
347 295 14 
347 294 14 
347 293 14 
347 292 14 
347 291 14 
346 290 14 
346 289 14 
345 288 14 
344 287 14 
344 286 14 
343 285 14 
342 284 14 
341 283 14 
340 282 14 
339 282 14 
338 282 14 
337 281 14 
336 281 14 
335 282 14 
334 282 14 
333 283 14 
332 284 14 
331 285 14 
331 286 14 
331 287 14 
331 288 14 
331 289 14 
331 290 14 
331 291 14 
331 292 14 
332 293 14 
333 294 14 
334 295 14 
335 296 14 
336 297 14 
337 297 14 
338 298 14 
339 298 14 
340 299 14 
341 299 14 
342 299 14 
343 299 14 
344 299 14 
V
Segmentation 0
173 238 16 
174 237 16 
175 236 16 
175 235 16 
175 234 16 
176 233 16 
176 232 16 
176 231 16 
176 230 16 
177 231 16 
178 231 16 
179 231 16 
180 231 16 
181 230 16 
182 229 16 
183 229 16 
184 229 16 
185 228 16 
186 228 16 
187 227 16 
186 226 16 
186 225 16 
187 224 16 
188 223 16 
188 222 16 
187 221 16 
186 220 16 
185 219 16 
184 218 16 
183 218 16 
182 219 16 
181 219 16 
180 220 16 
179 221 16 
178 221 16 
177 221 16 
177 220 16 
176 219 16 
176 218 16 
176 217 16 
177 216 16 
177 215 16 
176 214 16 
176 213 16 
175 212 16 
174 212 16 
173 212 16 
172 212 16 
171 213 16 
170 213 16 
169 213 16 
168 214 16 
167 215 16 
167 216 16 
167 217 16 
167 218 16 
167 219 16 
167 220 16 
166 220 16 
165 221 16 
164 222 16 
163 223 16 
163 224 16 
163 225 16 
163 226 16 
164 227 16 
165 228 16 
166 229 16 
167 229 16 
167 230 16 
166 231 16 
166 232 16 
166 233 16 
166 234 16 
167 235 16 
168 236 16 
169 236 16 
170 237 16 
171 238 16 
172 238 16 
173 238 16 
V
Segmentation 1
154 269 16 
155 268 16 
156 267 16 
156 266 16 
156 265 16 
156 264 16 
155 263 16 
155 262 16 
156 261 16 
157 260 16 
158 260 16 
159 260 16 
160 259 16 
160 258 16 
161 257 16 
161 256 16 
162 255 16 
163 254 16 
163 253 16 
162 252 16 
162 251 16 
161 250 16 
161 249 16 
161 248 16 
161 247 16 
160 246 16 
159 245 16 
158 244 16 
157 243 16 
156 244 16 
155 244 16 
154 244 16 
153 244 16 
152 244 16 
151 245 16 
150 246 16 
150 247 16 
151 248 16 
151 249 16 
151 250 16 
152 251 16 
152 252 16 
152 253 16 
151 254 16 
151 255 16 
150 256 16 
149 257 16 
148 258 16 
147 259 16 
146 260 16 
146 261 16 
146 262 16 
146 263 16 
146 264 16 
146 265 16 
146 266 16 
147 267 16 
148 268 16 
149 268 16 
150 269 16 
151 269 16 
152 268 16 
153 269 16 
154 269 16 
V
Segmentation 2
276 427 16 
277 426 16 
278 425 16 
278 424 16 
278 423 16 
279 422 16 
279 421 16 
279 420 16 
279 419 16 
280 418 16 
280 417 16 
281 416 16 
281 415 16 
281 414 16 
281 413 16 
281 412 16 
281 411 16 
280 410 16 
279 409 16 
278 409 16 
277 409 16 
276 410 16 
275 410 16 
274 410 16 
273 409 16 
272 408 16 
271 407 16 
270 408 16 
269 408 16 
268 408 16 
267 409 16 
266 410 16 
265 411 16 
266 412 16 
266 413 16 
266 414 16 
266 415 16 
267 416 16 
267 417 16 
267 418 16 
266 419 16 
265 420 16 
265 421 16 
265 422 16 
265 423 16 
266 424 16 
267 425 16 
268 426 16 
269 427 16 
270 427 16 
271 427 16 
272 427 16 
273 427 16 
274 427 16 
275 427 16 
276 427 16 
V
Segmentation 0
185 230 17 
186 229 17 
187 229 17 
188 229 17 
189 229 17 
190 229 17 
191 228 17 
192 227 17 
193 226 17 
192 225 17 
192 224 17 
192 223 17 
192 222 17 
191 221 17 
191 220 17 
192 219 17 
193 219 17 
194 219 17 
195 219 17 
196 219 17 
197 219 17 
198 219 17 
199 220 17 
200 220 17 
201 220 17 
202 221 17 
203 221 17 
204 221 17 
205 220 17 
206 219 17 
207 219 17 
208 218 17 
208 217 17 
208 216 17 
208 215 17 
207 214 17 
207 213 17 
206 212 17 
206 211 17 
205 210 17 
204 210 17 
203 211 17 
202 211 17 
201 211 17 
200 212 17 
199 212 17 
198 211 17 
197 210 17 
197 209 17 
197 208 17 
197 207 17 
198 206 17 
197 205 17 
196 204 17 
195 203 17 
194 203 17 
193 202 17 
192 202 17 
191 202 17 
190 203 17 
189 204 17 
188 205 17 
188 206 17 
188 207 17 
188 208 17 
188 209 17 
188 210 17 
187 210 17 
186 211 17 
185 212 17 
184 212 17 
183 213 17 
183 214 17 
183 215 17 
183 216 17 
184 217 17 
184 218 17 
184 219 17 
183 220 17 
182 221 17 
182 222 17 
182 223 17 
182 224 17 
182 225 17 
182 226 17 
182 227 17 
183 228 17 
184 229 17 
185 230 17 
V
Segmentation 1
251 230 17 
252 229 17 
253 229 17 
254 228 17 
254 227 17 
254 226 17 
254 225 17 
255 224 17 
256 224 17 
257 223 17 
258 223 17 
259 224 17 
260 224 17 
261 223 17 
262 222 17 
263 221 17 
264 220 17 
265 220 17 
266 221 17 
267 221 17 
268 221 17 
269 220 17 
270 220 17 
271 219 17 
271 218 17 
271 217 17 
271 216 17 
271 215 17 
271 214 17 
271 213 17 
271 212 17 
270 211 17 
269 211 17 
