Segmentation 0
288 382 12 
289 381 12 
290 380 12 
290 379 12 
291 378 12 
291 377 12 
290 376 12 
289 375 12 
289 374 12 
289 373 12 
288 372 12 
287 371 12 
286 371 12 
285 371 12 
284 372 12 
283 373 12 
283 374 12 
282 375 12 
282 376 12 
281 377 12 
281 378 12 
282 379 12 
283 379 12 
284 380 12 
285 380 12 
286 380 12 
287 381 12 
288 382 12 
V
Segmentation 1
282 398 12 
283 397 12 
284 396 12 
285 395 12 
285 394 12 
285 393 12 
285 392 12 
285 391 12 
285 390 12 
285 389 12 
284 388 12 
283 388 12 
282 387 12 
281 387 12 
280 386 12 
280 385 12 
280 384 12 
281 383 12 
281 382 12 
281 381 12 
281 380 12 
280 379 12 
279 379 12 
278 379 12 
277 378 12 
276 378 12 
275 378 12 
274 379 12 
274 380 12 
273 381 12 
272 382 12 
272 383 12 
272 384 12 
272 385 12 
272 386 12 
273 387 12 
274 388 12 
275 388 12 
275 389 12 
276 390 12 
276 391 12 
276 392 12 
276 393 12 
276 394 12 
276 395 12 
276 396 12 
277 397 12 
278 397 12 
279 397 12 
280 398 12 
281 398 12 
282 398 12 
V
Segmentation 2
259 406 12 
260 405 12 
261 405 12 
262 404 12 
262 403 12 
261 402 12 
261 401 12 
260 400 12 
260 399 12 
260 398 12 
259 397 12 
258 396 12 
257 396 12 
256 396 12 
255 397 12 
254 397 12 
253 398 12 
253 399 12 
253 400 12 
253 401 12 
253 402 12 
254 403 12 
255 404 12 
256 405 12 
257 405 12 
258 406 12 
259 406 12 
V
Segmentation 0
196 405 13 
197 404 13 
198 404 13 
199 403 13 
199 402 13 
199 401 13 
199 400 13 
199 399 13 
199 398 13 
199 397 13 
200 397 13 
201 396 13 
202 396 13 
203 395 13 
203 394 13 
203 393 13 
203 392 13 
203 391 13 
203 390 13 
203 389 13 
203 388 13 
202 387 13 
201 386 13 
200 386 13 
199 385 13 
198 384 13 
198 383 13 
198 382 13 
197 381 13 
196 380 13 
195 380 13 
194 381 13 
193 381 13 
192 381 13 
191 381 13 
190 382 13 
190 383 13 
190 384 13 
189 385 13 
189 386 13 
189 387 13 
189 388 13 
188 388 13 
187 388 13 
186 389 13 
185 389 13 
184 390 13 
184 391 13 
184 392 13 
184 393 13 
185 394 13 
185 395 13 
186 396 13 
187 396 13 
187 397 13 
188 398 13 
189 399 13 
190 399 13 
190 400 13 
190 401 13 
190 402 13 
191 403 13 
192 403 13 
193 404 13 
194 404 13 
195 405 13 
196 405 13 
V
Segmentation 1
275 397 13 
276 396 13 
277 395 13 
277 394 13 
278 393 13 
278 392 13 
278 391 13 
279 390 13 
279 389 13 
279 388 13 
279 387 13 
279 386 13 
278 385 13 
277 385 13 
276 384 13 
275 385 13 
275 386 13 
274 387 13 
273 387 13 
272 388 13 
271 388 13 
270 389 13 
269 390 13 
268 391 13 
269 392 13 
270 393 13 
271 394 13 
272 394 13 
273 394 13 
274 395 13 
274 396 13 
275 397 13 
V
Segmentation 2
257 406 13 
258 405 13 
259 404 13 
260 403 13 
260 402 13 
259 401 13 
259 400 13 
258 399 13 
258 398 13 
258 397 13 
257 396 13 
256 396 13 
255 396 13 
254 396 13 
253 396 13 
252 396 13 
251 397 13 
251 398 13 
251 399 13 
252 400 13 
253 401 13 
253 402 13 
254 403 13 
255 404 13 
256 405 13 
257 406 13 
V
Segmentation 0
302 359 14 
303 358 14 
304 357 14 
305 357 14 
306 357 14 
307 356 14 
308 356 14 
309 355 14 
309 354 14 
309 353 14 
309 352 14 
309 351 14 
308 350 14 
309 349 14 
310 348 14 
310 347 14 
310 346 14 
309 345 14 
308 344 14 
308 343 14 
308 342 14 
307 341 14 
307 340 14 
306 339 14 
305 339 14 
304 340 14 
303 340 14 
302 341 14 
301 341 14 
300 342 14 
300 343 14 
300 344 14 
300 345 14 
300 346 14 
299 347 14 
298 347 14 
297 347 14 
296 346 14 
295 346 14 
294 346 14 
293 347 14 
293 348 14 
293 349 14 
293 350 14 
294 351 14 
295 352 14 
296 352 14 
297 353 14 
298 354 14 
298 355 14 
298 356 14 
299 357 14 
300 358 14 
301 359 14 
302 359 14 
V
Segmentation 1
190 407 14 
191 406 14 
192 405 14 
193 405 14 
194 405 14 
195 405 14 
196 405 14 
197 405 14 
198 405 14 
199 405 14 
200 405 14 
201 404 14 
201 403 14 
201 402 14 
201 401 14 
201 400 14 
201 399 14 
200 398 14 
199 397 14 
198 397 14 
197 396 14 
196 396 14 
195 395 14 
195 394 14 
194 393 14 
193 392 14 
193 391 14 
192 390 14 
193 389 14 
193 388 14 
193 387 14 
193 386 14 
192 385 14 
192 384 14 
191 383 14 
191 382 14 
190 381 14 
189 381 14 
188 380 14 
187 380 14 
186 380 14 
186 379 14 
186 378 14 
186 377 14 
186 376 14 
185 375 14 
185 374 14 
185 373 14 
185 372 14 
184 371 14 
184 370 14 
183 369 14 
183 368 14 
182 367 14 
181 366 14 
180 365 14 
180 364 14 
180 363 14 
180 362 14 
180 361 14 
180 360 14 
179 359 14 
178 358 14 
177 358 14 
176 358 14 
175 358 14 
174 359 14 
173 359 14 
172 360 14 
171 360 14 
170 359 14 
169 358 14 
168 357 14 
167 356 14 
166 355 14 
166 354 14 
165 353 14 
165 352 14 
165 351 14 
164 350 14 
163 349 14 
162 348 14 
161 348 14 
160 348 14 
159 349 14 
158 350 14 
158 351 14 
158 352 14 
158 353 14 
158 354 14 
159 355 14 
160 356 14 
161 357 14 
162 358 14 
162 359 14 
162 360 14 
162 361 14 
163 362 14 
163 363 14 
164 364 14 
164 365 14 
165 366 14 
165 367 14 
165 368 14 
166 369 14 
166 370 14 
167 371 14 
167 372 14 
168 373 14 
168 374 14 
168 375 14 
169 376 14 
169 377 14 
169 378 14 
170 379 14 
170 380 14 
171 381 14 
171 382 14 
172 383 14 
172 384 14 
172 385 14 
173 386 14 
173 387 14 
174 388 14 
175 389 14 
175 390 14 
176 391 14 
177 392 14 
177 393 14 
178 394 14 
179 395 14 
180 395 14 
181 396 14 
182 397 14 
183 397 14 
183 398 14 
183 399 14 
183 400 14 
184 401 14 
184 402 14 
185 403 14 
186 404 14 
187 405 14 
188 406 14 
189 407 14 
190 407 14 
V
Segmentation 2
292 374 14 
293 373 14 
294 372 14 
294 371 14 
294 370 14 
294 369 14 
294 368 14 
294 367 14 
293 366 14 
293 365 14 
292 364 14 
291 363 14 
290 363 14 
289 364 14 
288 365 14 
287 366 14 
287 367 14 
286 368 14 
286 369 14 
286 370 14 
285 371 14 
286 372 14 
287 372 14 
288 372 14 
289 372 14 
290 373 14 
291 374 14 
292 374 14 
V
Segmentation 3
281 396 14 
282 395 14 
282 394 14 
282 393 14 
283 392 14 
284 391 14 
284 390 14 
285 389 14 
286 389 14 
287 389 14 
288 389 14 
289 390 14 
290 390 14 
291 390 14 
292 389 14 
293 388 14 
294 387 14 
294 386 14 
294 385 14 
294 384 14 
294 383 14 
293 382 14 
292 381 14 
292 380 14 
291 379 14 
290 380 14 
289 381 14 
288 381 14 
287 380 14 
286 380 14 
285 379 14 
284 379 14 
283 378 14 
283 377 14 
283 376 14 
284 375 14 
284 374 14 
283 373 14 
282 373 14 
281 372 14 
280 372 14 
279 371 14 
278 370 14 
277 371 14 
276 371 14 
275 372 14 
274 373 14 
274 374 14 
275 375 14 
275 376 14 
275 377 14 
275 378 14 
275 379 14 
274 380 14 
273 380 14 
272 381 14 
271 382 14 
271 383 14 
271 384 14 
270 385 14 
270 386 14 
270 387 14 
271 388 14 
272 389 14 
273 389 14 
274 390 14 
274 391 14 
274 392 14 
274 393 14 
274 394 14 
275 395 14 
276 395 14 
277 396 14 
278 396 14 
279 396 14 
280 396 14 
281 396 14 
V
Segmentation 0
197 204 15 
198 203 15 
199 202 15 
200 201 15 
201 200 15 
202 199 15 
202 198 15 
202 197 15 
202 196 15 
202 195 15 
201 194 15 
200 194 15 
199 193 15 
198 192 15 
197 192 15 
197 191 15 
197 190 15 
197 189 15 
197 188 15 
198 187 15 
199 186 15 
200 185 15 
201 184 15 
202 183 15 
202 182 15 
202 181 15 
201 180 15 
201 179 15 
200 178 15 
200 177 15 
199 176 15 
199 175 15 
198 174 15 
198 173 15 
198 172 15 
197 171 15 
196 171 15 
195 171 15 
194 171 15 
193 172 15 
193 173 15 
192 174 15 
191 175 15 
191 176 15 
191 177 15 
190 177 15 
189 177 15 
188 177 15 
187 178 15 
186 179 15 
186 180 15 
186 181 15 
186 182 15 
186 183 15 
186 184 15 
185 185 15 
186 186 15 
187 186 15 
188 187 15 
189 188 15 
188 189 15 
188 190 15 
188 191 15 
188 192 15 
188 193 15 
189 194 15 
189 195 15 
190 196 15 
191 196 15 
192 197 15 
193 198 15 
193 199 15 
193 200 15 
194 201 15 
195 202 15 
196 203 15 
197 204 15 
V
Segmentation 1
270 203 15 
271 202 15 
272 201 15 
272 200 15 
272 199 15 
272 198 15 
272 197 15 
272 196 15 
273 195 15 
273 194 15 
272 193 15 
271 193 15 
270 193 15 
269 193 15 
268 194 15 
267 194 15 
266 194 15 
265 194 15 
264 193 15 
263 192 15 
263 191 15 
263 190 15 
262 189 15 
262 188 15 
261 187 15 
260 186 15 
259 186 15 
259 185 15 
259 184 15 
259 183 15 
260 182 15 
260 181 15 
260 180 15 
259 179 15 
258 178 15 
257 178 15 
256 177 15 
255 177 15 
254 176 15 
253 176 15 
252 176 15 
251 176 15 
250 176 15 
249 176 15 
248 176 15 
247 176 15 
246 176 15 
245 176 15 
244 177 15 
243 178 15 
242 179 15 
243 180 15 
243 181 15 
244 182 15 
244 183 15 
244 184 15 
245 185 15 
246 185 15 
247 184 15 
248 184 15 
249 185 15 
250 185 15 
251 186 15 
252 187 15 
252 188 15 
252 189 15 
253 190 15 
253 191 15 
252 192 15 
252 193 15 
253 194 15 
254 195 15 
255 196 15 
256 197 15 
257 198 15 
258 199 15 
258 200 15 
259 201 15 
260 201 15 
261 201 15 
262 201 15 
263 201 15 
264 201 15 
265 201 15 
266 201 15 
267 202 15 
268 203 15 
269 203 15 
270 203 15 
V
Segmentation 2
285 383 15 
286 382 15 
287 382 15 
288 381 15 
289 380 15 
289 379 15 
289 378 15 
289 377 15 
289 376 15 
289 375 15 
289 374 15 
290 374 15 
291 373 15 
292 373 15 
293 372 15 
294 372 15 
295 371 15 
295 370 15 
295 369 15 
295 368 15 
295 367 15 
295 366 15 
295 365 15 
294 364 15 
293 364 15 
292 363 15 
291 363 15 
290 362 15 
290 361 15 
290 360 15 
290 359 15 
291 358 15 
291 357 15 
291 356 15 
292 355 15 
292 354 15 
292 353 15 
292 352 15 
292 351 15 
291 350 15 
290 350 15 
289 349 15 
288 349 15 
287 349 15 
287 348 15 
287 347 15 
287 346 15 
287 345 15 
286 344 15 
285 345 15 
284 346 15 
284 347 15 
283 348 15 
282 349 15 
282 350 15 
281 351 15 
280 352 15 
279 353 15 
278 354 15 
277 355 15 
277 356 15 
276 357 15 
275 358 15 
275 359 15 
275 360 15 
275 361 15 
274 362 15 
274 363 15 
275 364 15 
276 364 15 
277 364 15 
278 365 15 
279 365 15 
280 366 15 
279 367 15 
279 368 15 
278 369 15 
278 370 15 
278 371 15 
278 372 15 
279 373 15 
279 374 15 
280 375 15 
280 376 15 
280 377 15 
281 378 15 
281 379 15 
281 380 15 
281 381 15 
282 382 15 
283 383 15 
284 383 15 
285 383 15 
V
