Segmentation 0
189 183 13 
190 182 13 
191 181 13 
192 182 13 
193 182 13 
194 182 13 
195 182 13 
196 181 13 
197 180 13 
197 179 13 
197 178 13 
197 177 13 
197 176 13 
197 175 13 
197 174 13 
196 173 13 
195 172 13 
194 172 13 
193 171 13 
192 171 13 
191 172 13 
190 172 13 
189 173 13 
188 173 13 
187 172 13 
186 171 13 
186 170 13 
185 169 13 
184 168 13 
184 167 13 
183 166 13 
183 165 13 
182 164 13 
181 164 13 
180 164 13 
179 164 13 
178 165 13 
177 166 13 
177 167 13 
177 168 13 
177 169 13 
177 170 13 
177 171 13 
177 172 13 
178 173 13 
179 174 13 
180 175 13 
181 176 13 
181 177 13 
181 178 13 
181 179 13 
181 180 13 
182 181 13 
183 182 13 
184 182 13 
185 183 13 
186 183 13 
187 183 13 
188 183 13 
189 183 13 
V
Segmentation 1
248 185 13 
249 184 13 
250 184 13 
251 183 13 
252 183 13 
253 182 13 
254 181 13 
254 180 13 
254 179 13 
254 178 13 
254 177 13 
254 176 13 
254 175 13 
254 174 13 
254 173 13 
253 172 13 
252 171 13 
251 170 13 
250 171 13 
249 172 13 
248 172 13 
247 173 13 
246 174 13 
246 175 13 
245 176 13 
245 177 13 
245 178 13 
245 179 13 
245 180 13 
245 181 13 
244 182 13 
245 183 13 
245 184 13 
246 185 13 
247 185 13 
248 185 13 
V
Segmentation 2
191 180 13 
191 181 13 
191 180 13 
V
Segmentation 3
180 361 13 
181 360 13 
182 359 13 
183 358 13 
184 357 13 
185 356 13 
184 355 13 
183 354 13 
182 353 13 
181 352 13 
180 352 13 
179 353 13 
178 354 13 
177 354 13 
176 354 13 
175 354 13 
174 355 13 
174 356 13 
175 357 13 
175 358 13 
176 359 13 
177 360 13 
178 360 13 
179 360 13 
180 361 13 
V
Segmentation 4
255 406 13 
256 405 13 
257 404 13 
258 404 13 
259 404 13 
260 403 13 
261 402 13 
260 401 13 
260 400 13 
260 399 13 
259 398 13 
260 397 13 
259 396 13 
258 396 13 
257 396 13 
256 396 13 
255 396 13 
254 396 13 
253 396 13 
252 396 13 
251 397 13 
251 398 13 
251 399 13 
251 400 13 
250 401 13 
250 402 13 
251 403 13 
252 404 13 
253 405 13 
254 406 13 
255 406 13 
V
Segmentation 0
196 188 14 
197 187 14 
198 187 14 
199 186 14 
200 185 14 
200 184 14 
199 183 14 
199 182 14 
198 181 14 
198 180 14 
197 179 14 
196 178 14 
196 177 14 
195 176 14 
195 175 14 
195 174 14 
196 173 14 
196 172 14 
196 171 14 
195 170 14 
195 169 14 
194 168 14 
193 168 14 
192 167 14 
191 167 14 
190 166 14 
189 166 14 
188 166 14 
189 165 14 
189 164 14 
190 163 14 
190 162 14 
190 161 14 
191 160 14 
191 159 14 
191 158 14 
191 157 14 
190 156 14 
189 156 14 
188 156 14 
187 156 14 
186 156 14 
185 156 14 
184 156 14 
183 156 14 
183 155 14 
183 154 14 
183 153 14 
183 152 14 
182 151 14 
182 150 14 
182 149 14 
181 148 14 
180 148 14 
179 148 14 
178 148 14 
177 148 14 
176 148 14 
175 149 14 
174 148 14 
173 147 14 
172 147 14 
171 147 14 
170 147 14 
169 147 14 
168 148 14 
167 148 14 
166 149 14 
166 150 14 
166 151 14 
165 152 14 
165 153 14 
165 154 14 
165 155 14 
165 156 14 
166 157 14 
166 158 14 
165 159 14 
165 160 14 
165 161 14 
164 162 14 
164 163 14 
164 164 14 
165 165 14 
166 166 14 
167 167 14 
168 168 14 
169 168 14 
170 168 14 
171 168 14 
172 167 14 
173 167 14 
174 168 14 
174 169 14 
175 170 14 
175 171 14 
175 172 14 
175 173 14 
175 174 14 
175 175 14 
175 176 14 
175 177 14 
175 178 14 
175 179 14 
175 180 14 
176 181 14 
177 182 14 
178 182 14 
179 183 14 
180 183 14 
181 183 14 
182 182 14 
183 182 14 
184 182 14 
185 182 14 
186 182 14 
187 182 14 
188 183 14 
189 183 14 
190 184 14 
191 185 14 
192 186 14 
193 187 14 
194 187 14 
195 188 14 
196 188 14 
V
Segmentation 1
254 185 14 
255 184 14 
256 183 14 
257 182 14 
257 181 14 
258 180 14 
259 179 14 
259 178 14 
258 177 14 
258 176 14 
258 175 14 
258 174 14 
258 173 14 
258 172 14 
259 171 14 
259 170 14 
259 169 14 
259 168 14 
259 167 14 
260 166 14 
261 165 14 
261 164 14 
261 163 14 
261 162 14 
261 161 14 
261 160 14 
261 159 14 
262 158 14 
263 157 14 
263 156 14 
263 155 14 
263 154 14 
263 153 14 
263 152 14 
262 151 14 
261 151 14 
260 150 14 
259 150 14 
258 149 14 
257 149 14 
256 148 14 
255 148 14 
254 149 14 
254 150 14 
254 151 14 
254 152 14 
254 153 14 
254 154 14 
254 155 14 
253 156 14 
253 157 14 
252 157 14 
251 156 14 
250 156 14 
249 156 14 
248 155 14 
247 155 14 
246 155 14 
245 155 14 
244 156 14 
243 157 14 
243 158 14 
243 159 14 
243 160 14 
243 161 14 
243 162 14 
242 163 14 
241 163 14 
240 164 14 
239 164 14 
238 165 14 
238 166 14 
238 167 14 
238 168 14 
238 169 14 
238 170 14 
239 171 14 
240 171 14 
241 171 14 
242 172 14 
243 172 14 
244 172 14 
245 172 14 
246 172 14 
247 173 14 
248 172 14 
249 172 14 
250 172 14 
250 173 14 
250 174 14 
250 175 14 
250 176 14 
250 177 14 
249 178 14 
249 179 14 
248 180 14 
249 181 14 
250 182 14 
251 183 14 
252 183 14 
253 184 14 
254 185 14 
V
Segmentation 2
176 402 14 
177 401 14 
178 401 14 
179 400 14 
180 400 14 
181 400 14 
182 400 14 
183 400 14 
184 400 14 
185 400 14 
186 400 14 
187 399 14 
187 398 14 
188 397 14 
188 396 14 
189 395 14 
190 395 14 
191 395 14 
192 394 14 
193 394 14 
194 393 14 
193 392 14 
193 391 14 
193 390 14 
193 389 14 
193 388 14 
193 387 14 
192 386 14 
191 386 14 
190 386 14 
189 386 14 
188 385 14 
187 385 14 
186 385 14 
186 384 14 
186 383 14 
186 382 14 
186 381 14 
186 380 14 
186 379 14 
186 378 14 
185 377 14 
184 376 14 
183 376 14 
182 377 14 
181 378 14 
180 379 14 
179 378 14 
178 378 14 
177 378 14 
176 379 14 
176 380 14 
176 381 14 
177 382 14 
177 383 14 
177 384 14 
177 385 14 
177 386 14 
176 386 14 
175 387 14 
174 388 14 
174 389 14 
174 390 14 
175 391 14 
174 392 14 
174 393 14 
174 394 14 
174 395 14 
174 396 14 
174 397 14 
173 398 14 
174 399 14 
175 400 14 
175 401 14 
176 402 14 
V
Segmentation 3
256 404 14 
257 403 14 
258 402 14 
259 401 14 
259 400 14 
260 399 14 
260 398 14 
261 397 14 
261 396 14 
262 395 14 
262 394 14 
263 393 14 
263 392 14 
263 391 14 
263 390 14 
263 389 14 
264 388 14 
265 388 14 
266 387 14 
267 386 14 
267 385 14 
267 384 14 
267 383 14 
268 382 14 
268 381 14 
268 380 14 
267 379 14 
266 378 14 
265 378 14 
264 379 14 
263 380 14 
262 381 14 
261 382 14 
260 383 14 
259 384 14 
258 385 14 
258 386 14 
257 387 14 
256 387 14 
255 388 14 
254 389 14 
254 390 14 
253 391 14 
253 392 14 
252 393 14 
251 394 14 
251 395 14 
250 396 14 
250 397 14 
249 398 14 
250 399 14 
250 400 14 
251 401 14 
252 402 14 
253 402 14 
254 403 14 
255 403 14 
256 404 14 
V
Segmentation 0
182 187 15 
183 186 15 
184 185 15 
185 184 15 
185 183 15 
186 183 15 
187 182 15 
186 181 15 
185 180 15 
184 179 15 
183 178 15 
184 177 15 
185 177 15 
186 176 15 
187 175 15 
188 174 15 
189 174 15 
190 173 15 
189 172 15 
190 171 15 
190 170 15 
191 169 15 
191 168 15 
192 167 15 
192 166 15 
191 165 15 
190 164 15 
189 163 15 
188 162 15 
187 162 15 
186 162 15 
185 162 15 
184 162 15 
183 162 15 
182 162 15 
182 161 15 
182 160 15 
181 159 15 
181 158 15 
181 157 15 
180 156 15 
179 155 15 
178 155 15 
177 155 15 
176 155 15 
176 154 15 
176 153 15 
175 152 15 
175 151 15 
174 150 15 
173 150 15 
172 150 15 
171 150 15 
170 150 15 
169 150 15 
168 151 15 
167 152 15 
167 153 15 
167 154 15 
166 155 15 
166 156 15 
166 157 15 
167 158 15 
168 158 15 
169 159 15 
170 159 15 
171 160 15 
171 161 15 
172 162 15 
172 163 15 
172 164 15 
172 165 15 
171 165 15 
170 166 15 
169 166 15 
168 166 15 
167 167 15 
166 168 15 
166 169 15 
166 170 15 
166 171 15 
167 172 15 
167 173 15 
167 174 15 
168 175 15 
169 175 15 
170 175 15 
171 175 15 
172 175 15 
172 176 15 
173 177 15 
173 178 15 
173 179 15 
174 180 15 
174 181 15 
175 182 15 
175 183 15 
176 184 15 
176 185 15 
176 186 15 
177 187 15 
178 187 15 
179 187 15 
180 187 15 
181 187 15 
182 187 15 
V
Segmentation 1
257 177 15 
258 176 15 
258 175 15 
259 174 15 
260 174 15 
261 174 15 
262 174 15 
263 173 15 
263 172 15 
263 171 15 
262 170 15 
262 169 15 
262 168 15 
262 167 15 
263 166 15 
263 165 15 
262 164 15 
262 163 15 
262 162 15 
262 161 15 
263 160 15 
263 159 15 
263 158 15 
263 157 15 
262 156 15 
261 155 15 
260 155 15 
259 155 15 
258 155 15 
257 155 15 
256 154 15 
255 155 15 
254 155 15 
253 156 15 
252 156 15 
251 156 15 
250 155 15 
249 155 15 
248 155 15 
247 155 15 
246 156 15 
245 157 15 
244 157 15 
243 158 15 
243 159 15 
243 160 15 
244 161 15 
244 162 15 
244 163 15 
244 164 15 
245 165 15 
246 165 15 
247 166 15 
248 166 15 
249 166 15 
249 167 15 
250 168 15 
251 168 15 
252 169 15 
253 170 15 
253 171 15 
253 172 15 
253 173 15 
254 174 15 
254 175 15 
255 176 15 
256 177 15 
257 177 15 
V
Segmentation 2
235 230 15 
236 229 15 
237 228 15 
237 227 15 
237 226 15 
238 225 15 
238 224 15 
238 223 15 
238 222 15 
238 221 15 
238 220 15 
238 219 15 
238 218 15 
238 217 15 
238 216 15 
238 215 15 
238 214 15 
238 213 15 
237 212 15 
236 211 15 
235 211 15 
234 211 15 
233 211 15 
232 212 15 
231 212 15 
230 212 15 
229 212 15 
228 213 15 
227 214 15 
227 215 15 
227 216 15 
228 217 15 
228 218 15 
228 219 15 
228 220 15 
229 221 15 
229 222 15 
229 223 15 
229 224 15 
230 225 15 
230 226 15 
230 227 15 
231 228 15 
232 229 15 
233 230 15 
234 230 15 
235 230 15 
V
Segmentation 3
246 401 15 
247 400 15 
