Segmentation 0
277 273 13 
278 272 13 
279 271 13 
278 270 13 
278 269 13 
277 268 13 
278 267 13 
279 267 13 
280 266 13 
280 265 13 
281 265 13 
282 265 13 
283 266 13 
284 267 13 
285 268 13 
286 268 13 
287 268 13 
288 269 13 
289 269 13 
290 269 13 
291 269 13 
292 269 13 
293 268 13 
294 267 13 
295 266 13 
295 265 13 
295 264 13 
295 263 13 
295 262 13 
295 261 13 
294 260 13 
293 260 13 
292 259 13 
291 259 13 
291 258 13 
291 257 13 
291 256 13 
291 255 13 
291 254 13 
290 253 13 
290 252 13 
289 251 13 
288 251 13 
287 250 13 
286 250 13 
285 250 13 
284 251 13 
283 252 13 
283 253 13 
282 253 13 
281 252 13 
280 252 13 
279 252 13 
278 252 13 
277 253 13 
277 254 13 
277 255 13 
277 256 13 
277 257 13 
277 258 13 
276 259 13 
276 260 13 
277 261 13 
277 262 13 
276 262 13 
275 262 13 
274 262 13 
273 262 13 
272 262 13 
271 263 13 
270 264 13 
270 265 13 
269 266 13 
269 267 13 
269 268 13 
270 269 13 
271 270 13 
272 270 13 
273 271 13 
273 272 13 
274 273 13 
275 273 13 
276 273 13 
277 273 13 
V
Segmentation 0
303 298 14 
304 297 14 
305 297 14 
306 296 14 
307 295 14 
308 294 14 
309 293 14 
309 292 14 
310 291 14 
310 290 14 
310 289 14 
310 288 14 
310 287 14 
310 286 14 
310 285 14 
310 284 14 
310 283 14 
310 282 14 
310 281 14 
309 280 14 
309 279 14 
309 278 14 
309 277 14 
308 276 14 
308 275 14 
307 274 14 
307 273 14 
306 272 14 
306 271 14 
306 270 14 
306 269 14 
305 268 14 
305 267 14 
305 266 14 
305 265 14 
304 264 14 
304 263 14 
304 262 14 
304 261 14 
303 260 14 
303 259 14 
303 258 14 
303 257 14 
303 256 14 
303 255 14 
303 254 14 
303 253 14 
303 252 14 
303 251 14 
303 250 14 
303 249 14 
303 248 14 
303 247 14 
303 246 14 
303 245 14 
303 244 14 
303 243 14 
303 242 14 
303 241 14 
303 240 14 
303 239 14 
303 238 14 
304 237 14 
303 236 14 
303 235 14 
303 234 14 
303 233 14 
303 232 14 
303 231 14 
303 230 14 
304 230 14 
305 229 14 
306 229 14 
307 229 14 
308 229 14 
309 228 14 
310 227 14 
309 226 14 
309 225 14 
308 224 14 
308 223 14 
307 222 14 
306 221 14 
305 220 14 
304 219 14 
303 219 14 
302 218 14 
302 217 14 
301 216 14 
300 215 14 
299 215 14 
298 214 14 
297 214 14 
296 214 14 
295 214 14 
294 214 14 
293 215 14 
292 215 14 
291 216 14 
291 217 14 
291 218 14 
291 219 14 
290 220 14 
289 220 14 
288 220 14 
287 220 14 
286 220 14 
285 221 14 
284 222 14 
284 223 14 
284 224 14 
284 225 14 
284 226 14 
284 227 14 
284 228 14 
285 229 14 
286 229 14 
287 229 14 
288 229 14 
289 229 14 
290 228 14 
291 227 14 
291 228 14 
291 229 14 
291 230 14 
291 231 14 
291 232 14 
291 233 14 
291 234 14 
291 235 14 
291 236 14 
291 237 14 
291 238 14 
291 239 14 
291 240 14 
291 241 14 
291 242 14 
291 243 14 
291 244 14 
291 245 14 
291 246 14 
291 247 14 
290 248 14 
290 249 14 
290 250 14 
290 251 14 
290 252 14 
290 253 14 
290 254 14 
290 255 14 
290 256 14 
290 257 14 
290 258 14 
290 259 14 
290 260 14 
290 261 14 
290 262 14 
290 263 14 
290 264 14 
290 265 14 
290 266 14 
290 267 14 
290 268 14 
291 269 14 
291 270 14 
291 271 14 
291 272 14 
291 273 14 
291 274 14 
291 275 14 
291 276 14 
291 277 14 
292 278 14 
292 279 14 
292 280 14 
293 281 14 
293 282 14 
293 283 14 
293 284 14 
293 285 14 
293 286 14 
294 287 14 
295 288 14 
295 289 14 
295 290 14 
295 291 14 
295 292 14 
296 293 14 
296 294 14 
297 295 14 
297 296 14 
298 297 14 
299 297 14 
300 298 14 
301 298 14 
302 298 14 
303 298 14 
V
Segmentation 1
291 226 14 
291 227 14 
291 226 14 
V
Segmentation 2
321 342 14 
322 341 14 
323 341 14 
324 340 14 
325 339 14 
325 338 14 
325 337 14 
325 336 14 
325 335 14 
324 334 14 
324 333 14 
324 332 14 
324 331 14 
324 330 14 
324 329 14 
324 328 14 
324 327 14 
324 326 14 
325 325 14 
325 324 14 
326 324 14 
327 323 14 
328 323 14 
329 322 14 
330 322 14 
331 321 14 
331 320 14 
330 319 14 
329 318 14 
328 318 14 
328 317 14 
328 316 14 
327 315 14 
326 314 14 
325 314 14 
325 313 14 
325 312 14 
325 311 14 
326 310 14 
326 309 14 
326 308 14 
325 307 14 
324 306 14 
323 305 14 
322 305 14 
321 305 14 
