Segmentation 0
220 309 9 
221 308 9 
222 308 9 
223 307 9 
224 307 9 
225 306 9 
226 305 9 
226 304 9 
227 303 9 
228 302 9 
229 301 9 
229 300 9 
229 299 9 
230 298 9 
230 297 9 
230 296 9 
230 295 9 
230 294 9 
229 293 9 
229 292 9 
228 291 9 
228 290 9 
227 289 9 
226 288 9 
225 287 9 
224 286 9 
223 285 9 
222 284 9 
221 283 9 
220 283 9 
219 282 9 
218 282 9 
217 281 9 
216 281 9 
215 281 9 
214 281 9 
213 281 9 
212 281 9 
211 281 9 
210 281 9 
209 281 9 
208 281 9 
207 281 9 
206 281 9 
205 281 9 
204 281 9 
203 281 9 
202 281 9 
201 281 9 
200 281 9 
199 281 9 
198 281 9 
197 282 9 
196 282 9 
195 282 9 
194 282 9 
193 283 9 
192 283 9 
191 284 9 
191 285 9 
190 286 9 
190 287 9 
190 288 9 
190 289 9 
190 290 9 
190 291 9 
190 292 9 
190 293 9 
191 294 9 
192 295 9 
192 296 9 
193 297 9 
194 298 9 
195 299 9 
196 299 9 
197 300 9 
198 301 9 
199 302 9 
200 303 9 
201 303 9 
202 304 9 
203 304 9 
204 305 9 
205 305 9 
206 306 9 
207 306 9 
208 307 9 
209 307 9 
210 308 9 
211 308 9 
212 308 9 
213 308 9 
214 309 9 
215 309 9 
216 309 9 
217 309 9 
218 309 9 
219 309 9 
220 309 9 
V
Segmentation 0
226 298 10 
227 297 10 
228 296 10 
229 295 10 
230 294 10 
231 293 10 
231 292 10 
232 291 10 
232 290 10 
232 289 10 
232 288 10 
232 287 10 
232 286 10 
231 285 10 
230 284 10 
229 283 10 
228 283 10 
227 282 10 
226 282 10 
225 282 10 
224 282 10 
223 282 10 
222 282 10 
221 282 10 
220 281 10 
219 281 10 
218 281 10 
217 281 10 
216 281 10 
215 281 10 
214 281 10 
213 281 10 
212 281 10 
211 281 10 
210 281 10 
209 281 10 
208 281 10 
207 281 10 
206 281 10 
205 281 10 
204 281 10 
203 281 10 
202 281 10 
201 281 10 
200 280 10 
199 280 10 
198 280 10 
197 280 10 
196 280 10 
195 281 10 
194 282 10 
194 283 10 
194 284 10 
193 285 10 
193 286 10 
193 287 10 
193 288 10 
193 289 10 
193 290 10 
193 291 10 
193 292 10 
193 293 10 
193 294 10 
194 295 10 
195 296 10 
196 297 10 
197 298 10 
198 298 10 
199 298 10 
200 298 10 
201 298 10 
202 298 10 
203 297 10 
204 297 10 
205 297 10 
206 297 10 
207 297 10 
208 297 10 
209 297 10 
210 297 10 
211 297 10 
212 297 10 
213 297 10 
214 297 10 
215 297 10 
216 297 10 
217 297 10 
