Segmentation 0
286 403 13 
287 402 13 
287 401 13 
288 400 13 
288 399 13 
288 398 13 
288 397 13 
288 396 13 
289 395 13 
290 395 13 
291 394 13 
291 393 13 
291 392 13 
291 391 13 
291 390 13 
291 389 13 
291 388 13 
290 387 13 
289 387 13 
288 386 13 
287 386 13 
286 386 13 
285 387 13 
284 387 13 
283 388 13 
282 389 13 
282 390 13 
282 391 13 
282 392 13 
282 393 13 
283 394 13 
282 394 13 
281 395 13 
280 396 13 
280 397 13 
280 398 13 
280 399 13 
280 400 13 
281 401 13 
282 402 13 
283 403 13 
284 403 13 
285 403 13 
286 403 13 
V
Segmentation 0
296 350 14 
297 349 14 
297 348 14 
298 347 14 
298 346 14 
299 345 14 
299 344 14 
299 343 14 
299 342 14 
299 341 14 
300 340 14 
300 339 14 
301 338 14 
302 337 14 
302 336 14 
302 335 14 
301 334 14 
302 333 14 
303 332 14 
304 331 14 
305 331 14 
306 330 14 
307 329 14 
308 328 14 
308 327 14 
307 326 14 
307 325 14 
307 324 14 
306 323 14 
305 323 14 
304 322 14 
303 322 14 
302 322 14 
301 323 14 
300 323 14 
299 323 14 
298 324 14 
297 324 14 
296 325 14 
296 326 14 
296 327 14 
296 328 14 
296 329 14 
296 330 14 
296 331 14 
296 332 14 
296 333 14 
296 334 14 
296 335 14 
296 336 14 
296 337 14 
295 338 14 
295 339 14 
294 340 14 
294 341 14 
293 342 14 
293 343 14 
293 344 14 
292 345 14 
292 346 14 
292 347 14 
292 348 14 
293 349 14 
294 350 14 
295 350 14 
296 350 14 
V
Segmentation 1
258 424 14 
259 423 14 
259 422 14 
260 421 14 
261 420 14 
262 420 14 
263 419 14 
263 418 14 
263 417 14 
263 416 14 
263 415 14 
263 414 14 
263 413 14 
263 412 14 
263 411 14 
262 410 14 
261 409 14 
260 409 14 
259 408 14 
259 407 14 
259 406 14 
259 405 14 
259 404 14 
258 403 14 
257 403 14 
256 402 14 
255 402 14 
254 403 14 
253 403 14 
252 403 14 
251 404 14 
250 405 14 
249 405 14 
248 404 14 
247 403 14 
246 404 14 
245 404 14 
244 405 14 
243 406 14 
242 406 14 
241 407 14 
241 408 14 
241 409 14 
241 410 14 
241 411 14 
241 412 14 
241 413 14 
242 414 14 
243 414 14 
244 414 14 
245 414 14 
246 415 14 
246 416 14 
246 417 14 
247 418 14 
248 419 14 
249 419 14 
250 420 14 
251 420 14 
252 421 14 
253 421 14 
254 422 14 
255 422 14 
256 423 14 
257 424 14 
258 424 14 
V
Segmentation 2
180 422 14 
181 421 14 
182 420 14 
183 420 14 
184 419 14 
184 418 14 
184 417 14 
184 416 14 
184 415 14 
184 414 14 
184 413 14 
183 412 14 
182 412 14 
181 411 14 
181 410 14 
180 409 14 
180 408 14 
179 407 14 
179 406 14 
178 405 14 
177 405 14 
176 404 14 
175 405 14 
174 405 14 
173 406 14 
172 406 14 
171 407 14 
170 408 14 
170 409 14 
170 410 14 
170 411 14 
171 412 14 
172 413 14 
173 414 14 
174 415 14 
173 416 14 
173 417 14 
173 418 14 
173 419 14 
173 420 14 
174 421 14 
175 422 14 
176 422 14 
177 422 14 
178 422 14 
179 422 14 
180 422 14 
V
Segmentation 0
151 363 15 
152 362 15 
152 361 15 
152 360 15 
152 359 15 
152 358 15 
152 357 15 
153 357 15 
154 356 15 
155 356 15 
156 355 15 
157 354 15 
157 353 15 
157 352 15 
157 351 15 
158 350 15 
157 349 15 
156 348 15 
155 347 15 
154 346 15 
153 345 15 
152 346 15 
151 346 15 
150 347 15 
149 347 15 
148 346 15 
147 345 15 
147 344 15 
146 343 15 
146 342 15 
145 341 15 
144 340 15 
144 339 15 
144 338 15 
143 337 15 
143 336 15 
143 335 15 
143 334 15 
144 334 15 
145 334 15 
146 334 15 
147 334 15 
148 335 15 
149 335 15 
150 334 15 
151 333 15 
150 332 15 
150 331 15 
150 330 15 
149 329 15 
149 328 15 
148 327 15 
147 326 15 
146 326 15 
145 325 15 
144 325 15 
143 325 15 
142 325 15 
141 325 15 
140 326 15 
140 327 15 
139 328 15 
139 329 15 
139 330 15 
138 330 15 
137 331 15 
136 331 15 
135 331 15 
134 332 15 
133 333 15 
133 334 15 
133 335 15 
133 336 15 
133 337 15 
133 338 15 
134 339 15 
135 340 15 
136 340 15 
137 341 15 
137 342 15 
137 343 15 
137 344 15 
137 345 15 
137 346 15 
138 347 15 
139 348 15 
140 348 15 
141 349 15 
141 350 15 
141 351 15 
142 352 15 
141 353 15 
142 354 15 
142 355 15 
142 356 15 
142 357 15 
143 358 15 
143 359 15 
143 360 15 
144 361 15 
145 362 15 
146 363 15 
147 363 15 
148 363 15 
149 363 15 
150 363 15 
151 363 15 
V
Segmentation 1
253 421 15 
254 420 15 
255 420 15 
256 420 15 
257 420 15 
258 420 15 
259 420 15 
260 419 15 
261 418 15 
262 417 15 
263 416 15 
264 415 15 
264 414 15 
265 413 15 
266 412 15 
266 411 15 
267 410 15 
268 409 15 
268 408 15 
269 407 15 
269 406 15 
270 405 15 
271 404 15 
272 403 15 
272 402 15 
273 401 15 
273 400 15 
274 399 15 
274 398 15 
274 397 15 
275 396 15 
276 395 15 
276 394 15 
277 393 15 
278 392 15 
279 391 15 
279 390 15 
278 389 15 
278 388 15 
279 387 15 
279 386 15 
279 385 15 
280 384 15 
