Segmentation 0
114 247 9 
115 246 9 
116 246 9 
117 246 9 
118 246 9 
119 246 9 
120 245 9 
120 244 9 
121 243 9 
120 242 9 
119 242 9 
118 242 9 
117 242 9 
116 242 9 
116 241 9 
116 240 9 
115 239 9 
114 239 9 
114 238 9 
113 237 9 
112 238 9 
111 239 9 
111 240 9 
110 241 9 
110 242 9 
110 243 9 
111 244 9 
111 245 9 
112 246 9 
113 247 9 
114 247 9 
V
Segmentation 0
283 380 11 
284 379 11 
285 378 11 
285 377 11 
285 376 11 
285 375 11 
285 374 11 
286 373 11 
286 372 11 
286 371 11 
287 370 11 
288 370 11 
289 369 11 
289 368 11 
289 367 11 
289 366 11 
289 365 11 
289 364 11 
290 363 11 
289 362 11 
288 361 11 
287 360 11 
286 360 11 
285 360 11 
284 361 11 
283 362 11 
282 362 11 
281 362 11 
280 362 11 
279 363 11 
278 364 11 
278 365 11 
277 366 11 
277 367 11 
276 368 11 
276 369 11 
276 370 11 
277 371 11 
277 372 11 
277 373 11 
278 374 11 
278 375 11 
278 376 11 
278 377 11 
279 378 11 
280 378 11 
281 379 11 
282 379 11 
283 380 11 
V
Segmentation 1
246 429 11 
247 428 11 
248 427 11 
249 426 11 
250 425 11 
250 424 11 
250 423 11 
249 422 11 
249 421 11 
248 420 11 
248 419 11 
247 418 11 
246 417 11 
245 417 11 
244 417 11 
243 418 11 
242 419 11 
241 420 11 
240 420 11 
239 421 11 
239 422 11 
239 423 11 
240 424 11 
240 425 11 
241 426 11 
242 427 11 
243 427 11 
244 428 11 
245 429 11 
246 429 11 
V
Segmentation 0
279 269 12 
280 268 12 
280 267 12 
280 266 12 
279 265 12 
279 264 12 
279 263 12 
279 262 12 
279 261 12 
278 260 12 
277 259 12 
276 259 12 
275 259 12 
274 260 12 
273 261 12 
272 261 12 
271 261 12 
270 262 12 
270 263 12 
271 264 12 
271 265 12 
272 266 12 
272 267 12 
273 268 12 
274 269 12 
275 269 12 
276 269 12 
277 269 12 
278 269 12 
279 269 12 
V
Segmentation 1
122 293 12 
123 292 12 
124 292 12 
125 291 12 
125 290 12 
125 289 12 
125 288 12 
125 287 12 
125 286 12 
125 285 12 
124 284 12 
123 283 12 
122 283 12 
121 282 12 
120 282 12 
119 283 12 
118 283 12 
117 284 12 
116 284 12 
115 284 12 
114 283 12 
113 283 12 
112 282 12 
111 282 12 
110 283 12 
109 284 12 
109 285 12 
109 286 12 
108 287 12 
108 288 12 
108 289 12 
108 290 12 
109 291 12 
110 292 12 
111 293 12 
112 292 12 
113 292 12 
114 292 12 
115 291 12 
116 291 12 
117 291 12 
118 292 12 
119 293 12 
120 293 12 
121 293 12 
122 293 12 
V
Segmentation 2
317 300 12 
318 299 12 
319 298 12 
320 297 12 
320 296 12 
320 295 12 
319 294 12 
318 293 12 
317 292 12 
316 291 12 
315 291 12 
314 290 12 
313 291 12 
312 291 12 
311 292 12 
310 293 12 
310 294 12 
310 295 12 
310 296 12 
311 297 12 
312 297 12 
313 298 12 
314 299 12 
315 299 12 
316 300 12 
317 300 12 
V
Segmentation 3
112 330 12 
113 329 12 
114 328 12 
114 327 12 
115 326 12 
115 325 12 
116 324 12 
116 323 12 
116 322 12 
115 321 12 
114 320 12 
113 319 12 
112 318 12 
111 317 12 
110 318 12 
109 319 12 
108 320 12 
108 321 12 
107 322 12 
106 323 12 
105 324 12 
106 325 12 
107 325 12 
108 326 12 
109 327 12 
109 328 12 
109 329 12 
110 330 12 
111 330 12 
112 330 12 
V
Segmentation 4
114 341 12 
115 340 12 
116 339 12 
117 338 12 
117 337 12 
116 336 12 
116 335 12 
116 334 12 
116 333 12 
115 332 12 
114 332 12 
113 331 12 
112 330 12 
111 331 12 
110 332 12 
109 333 12 
109 334 12 
109 335 12 
108 336 12 
107 337 12 
107 338 12 
108 339 12 
109 339 12 
110 340 12 
111 340 12 
112 341 12 
113 341 12 
114 341 12 
V
Segmentation 5
285 372 12 
286 371 12 
287 370 12 
288 369 12 
289 369 12 
290 368 12 
289 367 12 
289 366 12 
289 365 12 
289 364 12 
290 363 12 
291 362 12 
292 361 12 
293 361 12 
294 361 12 
295 360 12 
294 359 12 
294 358 12 
294 357 12 
293 356 12 
292 355 12 
292 354 12 
291 353 12 
290 353 12 
289 354 12 
288 355 12 
288 356 12 
287 357 12 
287 358 12 
286 359 12 
286 360 12 
286 361 12 
285 362 12 
285 363 12 
284 364 12 
284 365 12 
283 366 12 
283 367 12 
282 368 12 
282 369 12 
282 370 12 
282 371 12 
283 372 12 
284 372 12 
285 372 12 
V
Segmentation 6
245 427 12 
246 426 12 
247 425 12 
247 424 12 
247 423 12 
248 422 12 
249 421 12 
250 421 12 
251 420 12 
252 419 12 
252 418 12 
253 417 12 
254 416 12 
254 415 12 
255 414 12 
256 413 12 
257 412 12 
258 412 12 
259 412 12 
260 411 12 
261 410 12 
262 409 12 
262 408 12 
263 407 12 
263 406 12 
264 405 12 
265 404 12 
266 403 12 
267 402 12 
268 402 12 
269 401 12 
269 400 12 
269 399 12 
270 398 12 
271 397 12 
272 396 12 
272 395 12 
273 394 12 
274 394 12 
275 394 12 
276 394 12 
277 393 12 
277 392 12 
277 391 12 
278 390 12 
278 389 12 
278 388 12 
277 387 12 
277 386 12 
276 385 12 
275 385 12 
274 385 12 
273 386 12 
272 387 12 
271 387 12 
270 388 12 
269 389 12 
268 389 12 
267 389 12 
266 390 12 
265 390 12 
264 389 12 
263 389 12 
263 388 12 
262 387 12 
262 386 12 
261 385 12 
261 384 12 
261 383 12 
261 382 12 
260 381 12 
260 380 12 
260 379 12 
259 378 12 
258 377 12 
257 376 12 
256 376 12 
255 377 12 
255 378 12 
255 379 12 
254 380 12 
254 381 12 
254 382 12 
253 383 12 
253 384 12 
253 385 12 
254 386 12 
254 387 12 
255 388 12 
256 389 12 
256 390 12 
256 391 12 
255 392 12 
255 393 12 
255 394 12 
254 395 12 
253 395 12 
252 394 12 
251 394 12 
250 394 12 
249 394 12 
248 393 12 
247 394 12 
246 394 12 
245 395 12 
244 396 12 
243 397 12 
243 398 12 
242 399 12 
242 400 12 
242 401 12 
242 402 12 
242 403 12 
241 404 12 
241 405 12 
241 406 12 
240 407 12 
240 408 12 
239 408 12 
238 409 12 
237 409 12 
236 409 12 
235 409 12 
234 408 12 
233 407 12 
232 407 12 
231 407 12 
230 408 12 
229 408 12 
228 409 12 
227 410 12 
227 411 12 
227 412 12 
227 413 12 
227 414 12 
228 415 12 
228 416 12 
228 417 12 
229 418 12 
230 418 12 
230 419 12 
230 420 12 
230 421 12 
231 422 12 
231 423 12 
232 424 12 
233 425 12 
234 425 12 
235 426 12 
236 426 12 
237 426 12 
238 426 12 
239 426 12 
240 427 12 
241 427 12 
242 427 12 
243 427 12 
244 427 12 
245 427 12 
V
Segmentation 0
157 218 13 
158 217 13 
159 217 13 
160 216 13 
160 215 13 
161 214 13 
161 213 13 
162 212 13 
162 211 13 
161 210 13 
161 209 13 
161 208 13 
160 207 13 
159 206 13 
158 206 13 
158 205 13 
158 204 13 
157 203 13 
156 203 13 
155 202 13 
154 202 13 
153 201 13 
152 201 13 
151 202 13 
150 203 13 
149 204 13 
148 205 13 
147 206 13 
148 207 13 
148 208 13 
148 209 13 
149 210 13 
149 211 13 
150 212 13 
151 212 13 
152 212 13 
151 213 13 
151 214 13 
151 215 13 
152 216 13 
153 217 13 
154 218 13 
155 218 13 
156 218 13 
157 218 13 
V
Segmentation 1
100 297 13 
101 296 13 
102 296 13 
103 296 13 
104 295 13 
105 294 13 
105 293 13 
105 292 13 
105 291 13 
105 290 13 
104 289 13 
104 288 13 
103 287 13 
103 286 13 
102 285 13 
101 285 13 
100 285 13 
99 286 13 
98 287 13 
98 288 13 
97 289 13 
96 290 13 
96 291 13 
96 292 13 
97 293 13 
97 294 13 
98 295 13 
98 296 13 
99 297 13 
100 297 13 
V
Segmentation 2
124 324 13 
125 323 13 
125 322 13 
126 321 13 
126 320 13 
127 319 13 
127 318 13 
127 317 13 
128 316 13 
129 315 13 
129 314 13 
129 313 13 
130 312 13 
130 311 13 
130 310 13 
130 309 13 
129 308 13 
128 308 13 
127 307 13 
126 307 13 
125 306 13 
124 306 13 
125 305 13 
125 304 13 
125 303 13 
125 302 13 
125 301 13 
125 300 13 
124 299 13 
123 298 13 
122 298 13 
121 297 13 
121 296 13 
121 295 13 
121 294 13 
120 293 13 
119 292 13 
118 291 13 
117 291 13 
116 291 13 
115 292 13 
114 293 13 
113 294 13 
112 295 13 
112 296 13 
112 297 13 
112 298 13 
112 299 13 
113 300 13 
114 301 13 
114 302 13 
114 303 13 
114 304 13 
114 305 13 
114 306 13 
113 307 13 
112 308 13 
112 309 13 
113 310 13 
113 311 13 
113 312 13 
113 313 13 
114 314 13 
115 315 13 
116 315 13 
117 316 13 
117 317 13 
117 318 13 
117 319 13 
117 320 13 
117 321 13 
117 322 13 
117 323 13 
118 324 13 
119 324 13 
120 324 13 
121 324 13 
122 324 13 
123 324 13 
124 324 13 
V
Segmentation 3
279 390 13 
280 389 13 
281 388 13 
281 387 13 
281 386 13 
281 385 13 
281 384 13 
282 383 13 
282 382 13 
282 381 13 
282 380 13 
282 379 13 
283 378 13 
284 378 13 
285 377 13 
286 376 13 
286 375 13 
286 374 13 
287 374 13 
288 373 13 
289 372 13 
289 371 13 
290 371 13 
291 371 13 
292 370 13 
293 369 13 
293 368 13 
294 367 13 
