Segmentation 0
195 204 17 
196 203 17 
197 203 17 
198 202 17 
199 201 17 
200 201 17 
201 200 17 
201 199 17 
201 198 17 
200 197 17 
200 196 17 
199 195 17 
199 194 17 
198 193 17 
198 192 17 
198 191 17 
198 190 17 
198 189 17 
198 188 17 
197 187 17 
197 186 17 
197 185 17 
197 184 17 
197 183 17 
197 182 17 
198 181 17 
199 180 17 
200 179 17 
199 178 17 
199 177 17 
198 176 17 
198 175 17 
197 174 17 
197 173 17 
196 172 17 
195 171 17 
194 171 17 
193 171 17 
192 171 17 
191 172 17 
191 173 17 
190 174 17 
190 175 17 
189 176 17 
189 177 17 
188 177 17 
187 177 17 
186 178 17 
185 179 17 
185 180 17 
185 181 17 
185 182 17 
185 183 17 
185 184 17 
185 185 17 
186 186 17 
187 187 17 
188 187 17 
189 188 17 
189 189 17 
190 190 17 
190 191 17 
190 192 17 
190 193 17 
191 194 17 
191 195 17 
191 196 17 
192 197 17 
192 198 17 
192 199 17 
193 200 17 
193 201 17 
193 202 17 
194 203 17 
195 204 17 
V
