Segmentation 0
324 321 13 
325 320 13 
325 319 13 
326 318 13 
326 317 13 
326 316 13 
326 315 13 
326 314 13 
326 313 13 
326 312 13 
325 311 13 
326 311 13 
327 310 13 
328 309 13 
327 308 13 
326 307 13 
325 307 13 
324 306 13 
323 306 13 
322 307 13 
321 307 13 
320 307 13 
319 307 13 
318 308 13 
317 309 13 
317 310 13 
317 311 13 
317 312 13 
317 313 13 
317 314 13 
317 315 13 
317 316 13 
317 317 13 
318 318 13 
318 319 13 
318 320 13 
319 321 13 
320 321 13 
321 321 13 
322 321 13 
323 321 13 
324 321 13 
V
Segmentation 0
312 324 14 
313 323 14 
314 323 14 
315 322 14 
316 321 14 
317 320 14 
317 319 14 
318 318 14 
318 317 14 
318 316 14 
318 315 14 
318 314 14 
317 313 14 
318 312 14 
318 311 14 
319 310 14 
319 309 14 
319 308 14 
319 307 14 
318 306 14 
317 305 14 
316 304 14 
315 304 14 
314 304 14 
313 305 14 
312 306 14 
311 306 14 
310 307 14 
309 308 14 
310 309 14 
310 310 14 
310 311 14 
311 312 14 
311 313 14 
311 314 14 
310 315 14 
309 316 14 
309 317 14 
308 318 14 
308 319 14 
308 320 14 
308 321 14 
309 322 14 
310 323 14 
311 324 14 
312 324 14 
V
Segmentation 1
128 342 14 
129 341 14 
130 341 14 
131 340 14 
132 340 14 
133 339 14 
133 338 14 
133 337 14 
132 336 14 
132 335 14 
132 334 14 
131 333 14 
130 333 14 
129 333 14 
128 332 14 
127 332 14 
126 333 14 
125 334 14 
124 335 14 
123 336 14 
123 337 14 
122 338 14 
122 339 14 
122 340 14 
123 341 14 
124 342 14 
125 342 14 
126 342 14 
127 342 14 
128 342 14 
V
Segmentation 2
275 379 14 
276 378 14 
276 377 14 
276 376 14 
277 375 14 
277 374 14 
278 373 14 
278 372 14 
278 371 14 
278 370 14 
277 369 14 
276 369 14 
275 369 14 
274 369 14 
273 369 14 
272 370 14 
271 371 14 
271 372 14 
270 373 14 
270 374 14 
270 375 14 
270 376 14 
271 377 14 
272 378 14 
273 379 14 
274 379 14 
275 379 14 
V
Segmentation 3
259 412 14 
260 411 14 
261 410 14 
262 409 14 
262 408 14 
263 407 14 
262 406 14 
262 405 14 
262 404 14 
263 403 14 
263 402 14 
263 401 14 
263 400 14 
264 399 14 
264 398 14 
264 397 14 
265 396 14 
266 395 14 
267 394 14 
268 394 14 
269 393 14 
269 392 14 
269 391 14 
270 390 14 
270 389 14 
270 388 14 
270 387 14 
270 386 14 
269 385 14 
268 384 14 
267 384 14 
266 385 14 
265 385 14 
264 386 14 
263 385 14 
262 385 14 
261 384 14 
260 385 14 
259 386 14 
258 387 14 
258 388 14 
257 389 14 
256 389 14 
255 389 14 
254 388 14 
253 388 14 
252 388 14 
251 388 14 
250 388 14 
249 389 14 
248 390 14 
248 391 14 
248 392 14 
248 393 14 
247 394 14 
246 394 14 
245 394 14 
244 395 14 
243 396 14 
243 397 14 
243 398 14 
244 399 14 
244 400 14 
244 401 14 
244 402 14 
245 403 14 
246 403 14 
247 403 14 
248 403 14 
249 403 14 
250 402 14 
251 402 14 
252 401 14 
253 401 14 
254 402 14 
254 403 14 
254 404 14 
254 405 14 
254 406 14 
254 407 14 
254 408 14 
254 409 14 
254 410 14 
255 411 14 
256 411 14 
257 412 14 
258 412 14 
259 412 14 
V
Segmentation 0
189 143 15 
190 142 15 
191 142 15 
192 141 15 
192 140 15 
192 139 15 
191 138 15 
192 137 15 
192 136 15 
192 135 15 
192 134 15 
191 133 15 
190 133 15 
189 133 15 
188 133 15 
187 132 15 
186 132 15 
185 133 15 
184 134 15 
184 135 15 
184 136 15 
183 137 15 
183 138 15 
183 139 15 
183 140 15 
184 141 15 
185 142 15 
186 142 15 
187 142 15 
188 143 15 
189 143 15 
V
Segmentation 1
247 168 15 
248 167 15 
249 166 15 
250 165 15 
251 164 15 
252 163 15 
252 162 15 
252 161 15 
251 160 15 
250 159 15 
249 159 15 
249 158 15 
249 157 15 
248 156 15 
247 156 15 
246 156 15 
245 157 15 
244 157 15 
243 158 15 
243 159 15 
243 160 15 
243 161 15 
243 162 15 
243 163 15 
243 164 15 
243 165 15 
243 166 15 
244 167 15 
245 168 15 
246 168 15 
247 168 15 
V
Segmentation 2
125 319 15 
126 318 15 
127 317 15 
128 316 15 
128 315 15 
129 314 15 
130 314 15 
131 315 15 
132 315 15 
133 315 15 
134 315 15 
135 315 15 
136 315 15 
137 314 15 
137 313 15 
137 312 15 
137 311 15 
137 310 15 
137 309 15 
137 308 15 
136 307 15 
135 306 15 
134 306 15 
133 307 15 
132 307 15 
131 307 15 
130 308 15 
129 309 15 
128 309 15 
127 308 15 
126 308 15 
125 308 15 
124 309 15 
