Segmentation 0
148 370 14 
149 369 14 
149 368 14 
150 367 14 
151 366 14 
152 365 14 
152 364 14 
153 363 14 
152 362 14 
151 361 14 
152 360 14 
152 359 14 
152 358 14 
152 357 14 
153 356 14 
152 355 14 
151 354 14 
150 353 14 
149 352 14 
148 352 14 
147 352 14 
146 352 14 
145 353 14 
144 354 14 
143 355 14 
143 356 14 
143 357 14 
143 358 14 
144 359 14 
144 360 14 
144 361 14 
143 362 14 
142 363 14 
141 364 14 
141 365 14 
141 366 14 
141 367 14 
142 368 14 
143 369 14 
144 369 14 
145 370 14 
146 370 14 
147 370 14 
148 370 14 
V
Segmentation 1
258 419 14 
259 418 14 
260 417 14 
261 417 14 
262 416 14 
263 415 14 
263 414 14 
263 413 14 
264 412 14 
263 411 14 
262 410 14 
261 409 14 
261 408 14 
262 407 14 
262 406 14 
262 405 14 
263 404 14 
263 403 14 
262 402 14 
261 401 14 
260 401 14 
259 400 14 
258 399 14 
257 400 14 
256 400 14 
255 400 14 
254 400 14 
254 399 14 
253 398 14 
253 397 14 
252 396 14 
251 395 14 
250 394 14 
249 394 14 
248 393 14 
247 394 14 
246 394 14 
245 395 14 
244 396 14 
244 397 14 
244 398 14 
244 399 14 
243 400 14 
243 401 14 
243 402 14 
244 403 14 
245 404 14 
245 405 14 
245 406 14 
246 407 14 
246 408 14 
246 409 14 
247 410 14 
248 411 14 
248 412 14 
249 413 14 
250 414 14 
251 415 14 
252 414 14 
253 415 14 
254 416 14 
255 417 14 
256 418 14 
257 419 14 
258 419 14 
V
Segmentation 0
189 209 15 
190 208 15 
190 207 15 
190 206 15 
191 206 15 
192 205 15 
193 204 15 
192 203 15 
191 203 15 
192 202 15 
193 201 15 
194 200 15 
195 199 15 
195 198 15 
196 197 15 
196 196 15 
195 195 15 
195 194 15 
195 193 15 
195 192 15 
194 191 15 
193 191 15 
192 191 15 
191 192 15 
190 193 15 
189 194 15 
188 195 15 
187 196 15 
187 197 15 
186 198 15 
186 199 15 
185 200 15 
185 201 15 
184 202 15 
184 203 15 
185 204 15 
186 205 15 
186 206 15 
186 207 15 
187 208 15 
188 209 15 
189 209 15 
V
Segmentation 1
252 212 15 
253 211 15 
253 210 15 
253 209 15 
253 208 15 
253 207 15 
253 206 15 
253 205 15 
254 204 15 
255 204 15 
256 203 15 
256 202 15 
255 201 15 
254 200 15 
254 199 15 
253 198 15 
252 197 15 
251 197 15 
250 197 15 
249 196 15 
248 197 15 
247 197 15 
246 196 15 
245 195 15 
244 195 15 
243 195 15 
242 195 15 
241 196 15 
240 196 15 
239 196 15 
238 197 15 
239 198 15 
239 199 15 
238 200 15 
238 201 15 
239 202 15 
239 203 15 
240 204 15 
240 205 15 
241 206 15 
242 206 15 
242 207 15 
242 208 15 
242 209 15 
243 210 15 
244 211 15 
245 212 15 
246 212 15 
247 212 15 
248 212 15 
249 212 15 
250 212 15 
251 212 15 
252 212 15 
V
Segmentation 2
157 362 15 
158 361 15 
159 360 15 
159 359 15 
160 358 15 
161 357 15 
162 357 15 
163 356 15 
164 355 15 
164 354 15 
164 353 15 
164 352 15 
164 351 15 
164 350 15 
163 349 15 
162 348 15 
161 349 15 
160 349 15 
159 349 15 
158 349 15 
157 349 15 
156 349 15 
155 348 15 
154 348 15 
153 349 15 
152 348 15 
151 348 15 
150 347 15 
149 346 15 
148 345 15 
147 345 15 
146 345 15 
145 346 15 
144 346 15 
143 347 15 
142 347 15 
141 348 15 
141 349 15 
141 350 15 
141 351 15 
141 352 15 
141 353 15 
141 354 15 
142 355 15 
143 355 15 
144 356 15 
145 356 15 
146 355 15 
147 355 15 
148 355 15 
149 355 15 
149 356 15 
149 357 15 
149 358 15 
150 359 15 
151 360 15 
152 361 15 
153 361 15 
154 361 15 
155 361 15 
156 362 15 
157 362 15 
V
Segmentation 3
256 421 15 
257 420 15 
258 420 15 
259 419 15 
260 419 15 
261 418 15 
260 417 15 
260 416 15 
260 415 15 
260 414 15 
260 413 15 
260 412 15 
260 411 15 
261 410 15 
262 409 15 
262 408 15 
262 407 15 
262 406 15 
262 405 15 
262 404 15 
263 404 15 
264 403 15 
265 402 15 
266 401 15 
267 400 15 
268 399 15 
268 398 15 
269 397 15 
270 396 15 
271 395 15 
272 395 15 
273 395 15 
274 395 15 
275 396 15 
276 395 15 
277 395 15 
278 395 15 
279 394 15 
280 393 15 
281 392 15 
280 391 15 
280 390 15 
280 389 15 
279 388 15 
279 387 15 
279 386 15 
279 385 15 
280 384 15 
281 383 15 
281 382 15 
282 381 15 
282 380 15 
283 379 15 
283 378 15 
284 377 15 
284 376 15 
285 375 15 
285 374 15 
286 373 15 
287 372 15 
287 371 15 
287 370 15 
288 369 15 
289 368 15 
289 367 15 
289 366 15 
289 365 15 
290 364 15 
290 363 15 
291 362 15 
292 362 15 
293 362 15 
294 361 15 
295 360 15 
295 359 15 
295 358 15 
295 357 15 
295 356 15 
295 355 15 
295 354 15 
294 353 15 
293 353 15 
292 352 15 
291 352 15 
290 352 15 
289 352 15 
288 353 15 
288 354 15 
287 355 15 
286 356 15 
285 356 15 
284 355 15 
283 355 15 
282 354 15 
281 354 15 
280 354 15 
279 354 15 
278 355 15 
278 356 15 
278 357 15 
278 358 15 
277 359 15 
277 360 15 
277 361 15 
276 362 15 
275 362 15 
274 361 15 
273 361 15 
272 360 15 
271 360 15 
270 361 15 
269 362 15 
268 363 15 
268 364 15 
268 365 15 
268 366 15 
269 367 15 
269 368 15 
269 369 15 
268 370 15 
267 370 15 
266 370 15 
265 370 15 
264 371 15 
263 371 15 
262 372 15 
262 373 15 
262 374 15 
262 375 15 
262 376 15 
261 377 15 
261 378 15 
260 378 15 
259 378 15 
258 377 15 
257 377 15 
256 377 15 
255 377 15 
254 378 15 
253 379 15 
252 380 15 
252 381 15 
252 382 15 
252 383 15 
252 384 15 
251 385 15 
250 385 15 
249 385 15 
248 386 15 
247 386 15 
246 387 15 
246 388 15 
246 389 15 
246 390 15 
246 391 15 
246 392 15 
246 393 15 
246 394 15 
246 395 15 
245 396 15 
245 397 15 
245 398 15 
245 399 15 
245 400 15 
245 401 15 
245 402 15 
245 403 15 
245 404 15 
245 405 15 
245 406 15 
245 407 15 
244 408 15 
244 409 15 
243 410 15 
243 411 15 
243 412 15 
243 413 15 
244 414 15 
245 415 15 
246 415 15 
247 416 15 
248 416 15 
249 416 15 
250 417 15 
251 417 15 
252 417 15 
253 418 15 
253 419 15 
254 420 15 
255 421 15 
256 421 15 
V
Segmentation 4
180 393 15 
181 392 15 
182 391 15 
183 390 15 
183 389 15 
184 388 15 
184 387 15 
184 386 15 
183 385 15 
183 384 15 
184 383 15 
184 382 15 
184 381 15 
184 380 15 
183 379 15 
183 378 15 
183 377 15 
182 376 15 
182 375 15 
183 374 15 
183 373 15 
183 372 15 
183 371 15 
182 370 15 
181 369 15 
180 368 15 
179 368 15 
178 368 15 
177 369 15 
176 369 15 
175 369 15 
174 370 15 
173 371 15 
173 372 15 
173 373 15 
174 374 15 
175 375 15 
175 376 15 
174 377 15 
174 378 15 
173 379 15 
173 380 15 
173 381 15 
174 382 15 
174 383 15 
175 384 15 
175 385 15 
174 386 15 
174 387 15 
175 388 15 
176 388 15 
176 389 15 
176 390 15 
176 391 15 
177 392 15 
