Segmentation 0
319 243 8 
320 242 8 
321 242 8 
322 241 8 
323 240 8 
323 239 8 
323 238 8 
324 237 8 
324 236 8 
325 235 8 
326 235 8 
327 234 8 
327 233 8 
327 232 8 
327 231 8 
327 230 8 
327 229 8 
326 228 8 
325 228 8 
324 227 8 
323 226 8 
322 226 8 
321 227 8 
320 227 8 
319 228 8 
318 228 8 
317 229 8 
316 230 8 
316 231 8 
316 232 8 
317 233 8 
316 234 8 
316 235 8 
315 236 8 
315 237 8 
314 238 8 
314 239 8 
314 240 8 
315 241 8 
315 242 8 
316 243 8 
317 243 8 
318 243 8 
319 243 8 
V
Segmentation 0
249 185 13 
250 184 13 
251 184 13 
252 183 13 
253 183 13 
254 182 13 
254 181 13 
254 180 13 
254 179 13 
254 178 13 
254 177 13 
254 176 13 
254 175 13 
255 174 13 
256 173 13 
257 172 13 
258 171 13 
258 170 13 
258 169 13 
258 168 13 
257 167 13 
257 166 13 
258 165 13 
258 164 13 
257 163 13 
256 163 13 
255 163 13 
254 163 13 
253 163 13 
252 164 13 
251 165 13 
250 165 13 
249 166 13 
248 167 13 
248 168 13 
248 169 13 
248 170 13 
248 171 13 
248 172 13 
247 173 13 
246 174 13 
245 175 13 
244 176 13 
244 177 13 
244 178 13 
244 179 13 
245 180 13 
245 181 13 
245 182 13 
245 183 13 
245 184 13 
246 185 13 
247 185 13 
248 185 13 
249 185 13 
V
Segmentation 1
181 176 13 
182 175 13 
183 174 13 
184 173 13 
185 173 13 
186 173 13 
187 172 13 
186 171 13 
186 170 13 
185 169 13 
184 168 13 
184 167 13 
183 166 13 
183 165 13 
182 164 13 
181 164 13 
180 164 13 
179 165 13 
178 166 13 
177 167 13 
177 168 13 
177 169 13 
177 170 13 
176 171 13 
177 172 13 
178 173 13 
179 174 13 
180 175 13 
181 176 13 
V
Segmentation 2
182 366 13 
183 365 13 
184 365 13 
185 365 13 
186 365 13 
187 365 13 
188 364 13 
188 363 13 
189 362 13 
189 361 13 
189 360 13 
188 359 13 
188 358 13 
187 357 13 
186 357 13 
185 356 13 
184 356 13 
184 355 13 
183 354 13 
182 353 13 
181 352 13 
180 352 13 
179 352 13 
178 353 13 
177 354 13 
176 354 13 
175 354 13 
174 355 13 
174 356 13 
174 357 13 
175 358 13 
175 359 13 
176 360 13 
177 360 13 
178 360 13 
179 360 13 
179 361 13 
180 362 13 
180 363 13 
181 364 13 
181 365 13 
182 366 13 
V
Segmentation 0
197 182 14 
198 181 14 
198 180 14 
198 179 14 
197 178 14 
196 177 14 
195 176 14 
195 175 14 
196 174 14 
196 173 14 
196 172 14 
196 171 14 
195 170 14 
194 170 14 
193 169 14 
192 169 14 
191 169 14 
190 169 14 
189 168 14 
188 167 14 
187 166 14 
188 165 14 
189 164 14 
189 163 14 
190 162 14 
191 161 14 
191 160 14 
192 159 14 
192 158 14 
191 157 14 
190 156 14 
189 156 14 
188 156 14 
187 156 14 
186 155 14 
185 155 14 
184 155 14 
184 154 14 
184 153 14 
184 152 14 
183 151 14 
183 150 14 
182 149 14 
181 148 14 
180 149 14 
179 149 14 
178 149 14 
177 149 14 
176 150 14 
175 149 14 
174 148 14 
173 147 14 
172 146 14 
171 147 14 
170 147 14 
169 147 14 
168 148 14 
167 149 14 
167 150 14 
167 151 14 
166 152 14 
166 153 14 
165 154 14 
165 155 14 
166 156 14 
166 157 14 
166 158 14 
166 159 14 
165 160 14 
165 161 14 
165 162 14 
165 163 14 
166 164 14 
167 165 14 
168 166 14 
169 167 14 
170 167 14 
171 167 14 
172 167 14 
173 167 14 
174 168 14 
174 169 14 
175 170 14 
175 171 14 
175 172 14 
175 173 14 
175 174 14 
175 175 14 
175 176 14 
175 177 14 
175 178 14 
175 179 14 
176 180 14 
177 181 14 
178 181 14 
179 182 14 
180 182 14 
181 182 14 
182 182 14 
183 182 14 
184 182 14 
185 182 14 
186 182 14 
187 182 14 
188 182 14 
189 182 14 
190 181 14 
191 182 14 
192 182 14 
193 182 14 
194 181 14 
195 180 14 
196 181 14 
197 182 14 
V
Segmentation 1
254 181 14 
255 180 14 
256 179 14 
257 178 14 
257 177 14 
258 176 14 
258 175 14 
259 174 14 
259 173 14 
259 172 14 
259 171 14 
259 170 14 
260 169 14 
260 168 14 
260 167 14 
261 166 14 
261 165 14 
261 164 14 
260 163 14 
261 162 14 
261 161 14 
262 160 14 
262 159 14 
263 158 14 
263 157 14 
263 156 14 
263 155 14 
262 154 14 
262 153 14 
261 152 14 
260 151 14 
259 151 14 
258 151 14 
257 152 14 
256 153 14 
256 154 14 
255 155 14 
254 156 14 
253 157 14 
252 157 14 
251 156 14 
250 156 14 
249 155 14 
248 155 14 
247 154 14 
246 155 14 
245 155 14 
244 156 14 
243 157 14 
243 158 14 
243 159 14 
243 160 14 
243 161 14 
243 162 14 
243 163 14 
243 164 14 
244 165 14 
245 166 14 
245 167 14 
245 168 14 
244 169 14 
243 170 14 
242 171 14 
242 172 14 
242 173 14 
243 174 14 
244 175 14 
245 175 14 
246 174 14 
247 173 14 
248 172 14 
249 172 14 
250 171 14 
250 172 14 
250 173 14 
250 174 14 
250 175 14 
250 176 14 
250 177 14 
250 178 14 
250 179 14 
251 180 14 
252 181 14 
253 181 14 
254 181 14 
V
Segmentation 2
279 277 14 
280 276 14 
281 275 14 
282 274 14 
283 273 14 
283 272 14 
283 271 14 
283 270 14 
283 269 14 
282 268 14 
281 268 14 
280 267 14 
279 267 14 
278 267 14 
277 268 14 
276 269 14 
275 269 14 
274 270 14 
273 269 14 
273 268 14 
272 267 14 
271 266 14 
270 266 14 
269 267 14 
268 267 14 
267 268 14 
266 269 14 
266 270 14 
266 271 14 
266 272 14 
266 273 14 
266 274 14 
267 275 14 
268 276 14 
269 276 14 
270 276 14 
271 275 14 
272 274 14 
273 273 14 
274 273 14 
275 274 14 
276 275 14 
277 276 14 
278 276 14 
279 277 14 
V
Segmentation 3
176 402 14 
177 401 14 
178 401 14 
179 400 14 
180 400 14 
181 400 14 
182 400 14 
183 400 14 
184 400 14 
185 400 14 
186 400 14 
187 399 14 
187 398 14 
188 397 14 
188 396 14 
189 395 14 
190 395 14 
191 395 14 
192 394 14 
193 394 14 
194 393 14 
193 392 14 
193 391 14 
193 390 14 
193 389 14 
193 388 14 
193 387 14 
192 386 14 
191 386 14 
190 386 14 
189 386 14 
188 385 14 
187 385 14 
186 384 14 
186 383 14 
186 382 14 
186 381 14 
186 380 14 
186 379 14 
186 378 14 
185 377 14 
184 376 14 
183 376 14 
182 377 14 
181 377 14 
180 378 14 
180 379 14 
179 378 14 
178 378 14 
177 378 14 
176 379 14 
176 380 14 
176 381 14 
177 382 14 
177 383 14 
177 384 14 
177 385 14 
176 386 14 
175 387 14 
174 388 14 
173 389 14 
174 390 14 
174 391 14 
174 392 14 
174 393 14 
174 394 14 
174 395 14 
174 396 14 
173 397 14 
173 398 14 
174 399 14 
175 400 14 
175 401 14 
176 402 14 
V
Segmentation 4
261 395 14 
262 394 14 
262 393 14 
263 392 14 
263 391 14 
263 390 14 
263 389 14 
264 388 14 
265 388 14 
266 387 14 
267 386 14 
267 385 14 
267 384 14 
267 383 14 
268 382 14 
268 381 14 
268 380 14 
268 379 14 
267 378 14 
266 378 14 
265 378 14 
264 379 14 
263 380 14 
262 381 14 
261 382 14 
260 383 14 
259 384 14 
258 385 14 
257 386 14 
256 387 14 
255 387 14 
254 388 14 
254 389 14 
254 390 14 
253 391 14 
253 392 14 
254 393 14 
255 394 14 
256 394 14 
257 394 14 
