Segmentation 0
227 310 9 
228 309 9 
229 309 9 
230 308 9 
231 308 9 
232 307 9 
233 306 9 
234 305 9 
235 304 9 
235 303 9 
235 302 9 
235 301 9 
235 300 9 
234 299 9 
234 298 9 
233 297 9 
232 296 9 
231 296 9 
230 295 9 
229 294 9 
228 294 9 
227 294 9 
226 294 9 
225 293 9 
224 293 9 
223 293 9 
222 293 9 
221 293 9 
220 292 9 
219 292 9 
218 292 9 
217 292 9 
216 292 9 
215 292 9 
214 292 9 
213 292 9 
212 292 9 
211 292 9 
210 293 9 
209 293 9 
208 293 9 
207 293 9 
206 293 9 
205 293 9 
204 293 9 
203 294 9 
202 294 9 
201 295 9 
200 296 9 
200 297 9 
200 298 9 
201 299 9 
202 300 9 
203 301 9 
204 302 9 
205 303 9 
206 304 9 
207 304 9 
208 305 9 
209 305 9 
210 306 9 
211 307 9 
212 307 9 
213 308 9 
214 308 9 
215 308 9 
216 308 9 
217 309 9 
218 309 9 
219 310 9 
220 310 9 
221 310 9 
222 310 9 
223 310 9 
224 310 9 
225 310 9 
226 310 9 
227 310 9 
V
Segmentation 0
232 311 10 
233 310 10 
234 310 10 
235 309 10 
236 309 10 
237 308 10 
238 307 10 
239 306 10 
239 305 10 
240 304 10 
241 303 10 
241 302 10 
241 301 10 
242 300 10 
242 299 10 
242 298 10 
242 297 10 
242 296 10 
242 295 10 
242 294 10 
242 293 10 
242 292 10 
242 291 10 
241 290 10 
241 289 10 
240 288 10 
239 287 10 
238 286 10 
237 285 10 
236 285 10 
235 284 10 
234 284 10 
233 283 10 
232 283 10 
231 282 10 
230 282 10 
229 282 10 
228 282 10 
227 281 10 
226 281 10 
225 281 10 
224 281 10 
223 280 10 
222 280 10 
221 280 10 
220 280 10 
219 279 10 
218 279 10 
217 279 10 
216 279 10 
215 279 10 
214 279 10 
213 279 10 
212 279 10 
211 278 10 
210 278 10 
209 278 10 
208 278 10 
207 278 10 
206 278 10 
205 278 10 
204 278 10 
203 278 10 
202 278 10 
201 278 10 
200 278 10 
199 278 10 
198 279 10 
197 279 10 
196 279 10 
195 279 10 
194 280 10 
193 280 10 
192 281 10 
191 282 10 
191 283 10 
191 284 10 
191 285 10 
191 286 10 
191 287 10 
192 288 10 
192 289 10 
192 290 10 
192 291 10 
192 292 10 
192 293 10 
193 294 10 
193 295 10 
194 296 10 
194 297 10 
195 298 10 
195 299 10 
196 300 10 
197 301 10 
197 302 10 
198 303 10 
199 304 10 
200 305 10 
201 306 10 
202 307 10 
203 307 10 
204 308 10 
205 308 10 
206 309 10 
207 309 10 
208 309 10 
209 310 10 
210 310 10 
211 310 10 
212 310 10 
213 310 10 
214 310 10 
215 311 10 
216 311 10 
217 311 10 
218 311 10 
219 311 10 
220 311 10 
221 311 10 
222 311 10 
223 311 10 
224 311 10 
225 311 10 
226 311 10 
227 311 10 
228 311 10 
229 311 10 
230 311 10 
231 311 10 
232 311 10 
V
Segmentation 0
139 171 16 
140 170 16 
140 169 16 
140 168 16 
140 167 16 
139 166 16 
138 167 16 
137 166 16 
137 165 16 
137 164 16 
137 163 16 
136 162 16 
135 161 16 
134 161 16 
133 160 16 
132 161 16 
131 161 16 
130 162 16 
129 163 16 
128 164 16 
128 165 16 
129 166 16 
129 167 16 
130 168 16 
131 168 16 
132 168 16 
133 168 16 
133 169 16 
134 170 16 
135 170 16 
136 171 16 
137 171 16 
138 171 16 
139 171 16 
V
Segmentation 1
130 321 16 
131 320 16 
131 319 16 
132 319 16 
133 319 16 
134 318 16 
135 317 16 
135 316 16 
134 315 16 
133 314 16 
132 314 16 
131 314 16 
130 313 16 
129 312 16 
128 312 16 
127 313 16 
127 314 16 
127 315 16 
126 316 16 
126 317 16 
125 318 16 
125 319 16 
126 320 16 
127 321 16 
128 321 16 
129 321 16 
130 321 16 
V
Segmentation 0
284 192 19 
285 191 19 
285 190 19 
286 189 19 
286 188 19 
286 187 19 
285 186 19 
284 185 19 
283 184 19 
282 184 19 
281 184 19 
280 184 19 
279 184 19 
278 184 19 
277 185 19 
277 186 19 
277 187 19 
278 188 19 
278 189 19 
279 190 19 
280 191 19 
281 192 19 
282 192 19 
283 192 19 
284 192 19 
V
