Segmentation 0
231 296 10 
232 295 10 
233 294 10 
233 293 10 
234 292 10 
234 291 10 
233 290 10 
232 289 10 
231 289 10 
230 288 10 
229 288 10 
228 288 10 
227 288 10 
226 289 10 
226 290 10 
226 291 10 
226 292 10 
227 293 10 
228 294 10 
229 295 10 
230 296 10 
231 296 10 
V
Segmentation 1
335 328 10 
336 327 10 
337 327 10 
338 326 10 
339 325 10 
340 324 10 
339 323 10 
338 322 10 
337 321 10 
336 321 10 
335 320 10 
334 320 10 
333 320 10 
332 319 10 
331 319 10 
330 319 10 
329 319 10 
328 319 10 
327 319 10 
326 319 10 
325 319 10 
324 319 10 
323 320 10 
322 321 10 
322 322 10 
321 323 10 
321 324 10 
322 325 10 
323 326 10 
324 326 10 
325 326 10 
326 326 10 
327 326 10 
328 326 10 
329 327 10 
330 327 10 
331 327 10 
332 328 10 
333 328 10 
334 328 10 
335 328 10 
V
Segmentation 0
258 416 14 
259 415 14 
260 414 14 
260 413 14 
261 413 14 
262 412 14 
263 411 14 
264 410 14 
265 409 14 
265 408 14 
265 407 14 
265 406 14 
265 405 14 
264 404 14 
264 403 14 
263 402 14 
263 401 14 
263 400 14 
263 399 14 
263 398 14 
262 397 14 
261 396 14 
260 396 14 
259 395 14 
258 395 14 
257 395 14 
256 395 14 
255 394 14 
254 394 14 
253 394 14 
252 394 14 
251 393 14 
250 393 14 
249 392 14 
248 392 14 
247 391 14 
246 392 14 
245 392 14 
244 393 14 
243 393 14 
242 394 14 
242 395 14 
242 396 14 
242 397 14 
242 398 14 
242 399 14 
241 400 14 
240 401 14 
239 401 14 
238 402 14 
237 403 14 
238 404 14 
238 405 14 
239 406 14 
239 407 14 
240 408 14 
241 409 14 
242 409 14 
243 408 14 
244 409 14 
245 410 14 
246 411 14 
246 412 14 
247 413 14 
247 414 14 
248 415 14 
249 415 14 
250 416 14 
251 416 14 
252 416 14 
253 416 14 
254 416 14 
255 416 14 
256 416 14 
257 416 14 
258 416 14 
V
Segmentation 0
178 410 15 
179 409 15 
180 408 15 
181 408 15 
