Segmentation 0
169 387 13 
170 386 13 
170 385 13 
170 384 13 
170 383 13 
170 382 13 
170 381 13 
170 380 13 
171 379 13 
172 378 13 
172 377 13 
173 377 13 
174 376 13 
175 375 13 
175 374 13 
175 373 13 
176 372 13 
175 371 13 
174 370 13 
173 370 13 
172 369 13 
171 370 13 
170 371 13 
169 372 13 
169 373 13 
168 374 13 
167 375 13 
166 376 13 
165 377 13 
164 377 13 
163 377 13 
162 377 13 
161 378 13 
160 379 13 
160 380 13 
159 381 13 
160 382 13 
160 383 13 
161 384 13 
161 385 13 
161 386 13 
162 387 13 
163 387 13 
164 387 13 
165 387 13 
166 387 13 
167 387 13 
168 387 13 
169 387 13 
V
Segmentation 1
274 418 13 
275 417 13 
276 417 13 
277 416 13 
278 415 13 
278 414 13 
279 413 13 
279 412 13 
280 412 13 
281 411 13 
282 411 13 
283 411 13 
284 411 13 
285 410 13 
286 409 13 
286 408 13 
286 407 13 
286 406 13 
286 405 13 
287 404 13 
288 403 13 
289 403 13 
290 402 13 
291 402 13 
292 402 13 
293 403 13 
294 403 13 
295 402 13 
296 401 13 
297 401 13 
298 400 13 
298 399 13 
298 398 13 
298 397 13 
298 396 13 
298 395 13 
297 394 13 
296 394 13 
295 393 13 
295 392 13 
295 391 13 
295 390 13 
295 389 13 
295 388 13 
296 387 13 
297 387 13 
298 386 13 
298 385 13 
299 384 13 
298 383 13 
298 382 13 
298 381 13 
298 380 13 
297 379 13 
296 378 13 
295 378 13 
294 378 13 
294 377 13 
294 376 13 
294 375 13 
294 374 13 
294 373 13 
293 372 13 
292 372 13 
291 372 13 
290 372 13 
289 373 13 
288 374 13 
287 375 13 
287 376 13 
286 377 13 
287 378 13 
288 379 13 
288 380 13 
289 381 13 
289 382 13 
289 383 13 
289 384 13 
289 385 13 
289 386 13 
288 386 13 
287 387 13 
286 388 13 
285 389 13 
285 390 13 
285 391 13 
285 392 13 
285 393 13 
284 393 13 
283 393 13 
282 393 13 
281 393 13 
280 393 13 
279 392 13 
278 392 13 
277 393 13 
276 394 13 
275 395 13 
276 396 13 
276 397 13 
276 398 13 
277 399 13 
278 400 13 
279 400 13 
280 401 13 
281 402 13 
281 403 13 
281 404 13 
280 405 13 
280 406 13 
279 407 13 
278 408 13 
277 409 13 
276 409 13 
275 409 13 
274 408 13 
273 407 13 
272 407 13 
271 407 13 
270 408 13 
270 409 13 
270 410 13 
269 411 13 
269 412 13 
270 413 13 
271 414 13 
272 415 13 
272 416 13 
273 417 13 
274 418 13 
V
Segmentation 2
199 427 13 
200 426 13 
201 426 13 
202 425 13 
203 424 13 
202 423 13 
202 422 13 
201 421 13 
201 420 13 
201 419 13 
202 419 13 
203 418 13 
204 418 13 
205 417 13 
204 416 13 
204 415 13 
204 414 13 
205 413 13 
206 413 13 
207 412 13 
207 411 13 
206 410 13 
205 410 13 
204 410 13 
203 409 13 
202 409 13 
201 409 13 
201 408 13 
200 407 13 
200 406 13 
200 405 13 
200 404 13 
200 403 13 
199 402 13 
198 402 13 
197 402 13 
196 402 13 
195 403 13 
194 403 13 
193 404 13 
192 404 13 
191 405 13 
190 405 13 
189 404 13 
188 404 13 
187 404 13 
186 403 13 
185 403 13 
184 403 13 
183 403 13 
182 402 13 
181 402 13 
180 402 13 
179 403 13 
178 403 13 
177 404 13 
177 405 13 
176 406 13 
176 407 13 
176 408 13 
176 409 13 
176 410 13 
176 411 13 
177 412 13 
178 412 13 
179 412 13 
180 413 13 
181 413 13 
181 414 13 
181 415 13 
182 416 13 
182 417 13 
182 418 13 
181 419 13 
181 420 13 
182 421 13 
183 422 13 
184 422 13 
185 421 13 
186 420 13 
187 420 13 
188 420 13 
189 419 13 
190 419 13 
191 420 13 
192 421 13 
192 422 13 
192 423 13 
192 424 13 
192 425 13 
193 426 13 
194 426 13 
195 426 13 
196 427 13 
197 427 13 
198 427 13 
199 427 13 
V
Segmentation 0
308 362 14 
309 361 14 
309 360 14 
309 359 14 
309 358 14 
309 357 14 
310 356 14 
310 355 14 
311 354 14 
311 353 14 
310 352 14 
310 351 14 
309 350 14 
308 350 14 
307 350 14 
306 351 14 
305 352 14 
305 353 14 
305 354 14 
305 355 14 
304 356 14 
304 357 14 
304 358 14 
304 359 14 
304 360 14 
304 361 14 
305 362 14 
306 362 14 
307 362 14 
308 362 14 
V
Segmentation 1
171 399 14 
172 398 14 
173 398 14 
174 397 14 
175 396 14 
175 395 14 
175 394 14 
175 393 14 
174 392 14 
174 391 14 
174 390 14 
174 389 14 
173 388 14 
173 387 14 
173 386 14 
173 385 14 
173 384 14 
173 383 14 
173 382 14 
174 381 14 
175 381 14 
176 381 14 
177 380 14 
178 379 14 
178 378 14 
177 377 14 
177 376 14 
176 375 14 
176 374 14 
175 373 14 
175 372 14 
174 371 14 
173 371 14 
172 372 14 
172 373 14 
171 374 14 
171 375 14 
171 376 14 
170 377 14 
169 378 14 
169 379 14 
168 380 14 
167 380 14 
166 380 14 
165 380 14 
164 379 14 
163 379 14 
162 378 14 
161 377 14 
161 376 14 
160 375 14 
160 374 14 
159 373 14 
158 372 14 
158 371 14 
157 370 14 
156 369 14 
155 370 14 
154 370 14 
153 371 14 
153 372 14 
153 373 14 
154 374 14 
154 375 14 
154 376 14 
154 377 14 
155 378 14 
156 379 14 
157 380 14 
158 380 14 
158 381 14 
158 382 14 
158 383 14 
158 384 14 
158 385 14 
158 386 14 
158 387 14 
159 388 14 
159 389 14 
160 390 14 
161 391 14 
161 392 14 
161 393 14 
160 394 14 
160 395 14 
161 396 14 
162 396 14 
163 396 14 
164 396 14 
165 396 14 
166 397 14 
167 397 14 
168 398 14 
169 398 14 
170 399 14 
171 399 14 
V
Segmentation 2
272 418 14 
273 417 14 
274 417 14 
275 417 14 
276 416 14 
276 415 14 
276 414 14 
276 413 14 
276 412 14 
277 412 14 
278 411 14 
279 411 14 
280 410 14 
281 411 14 
282 411 14 
283 412 14 
284 412 14 
285 411 14 
286 410 14 
287 409 14 
287 408 14 
288 407 14 
288 406 14 
289 405 14 
290 404 14 
291 403 14 
292 403 14 
293 403 14 
294 404 14 
295 405 14 
296 405 14 
297 404 14 
298 403 14 
299 402 14 
299 401 14 
299 400 14 
299 399 14 
299 398 14 
299 397 14 
300 396 14 
301 396 14 
302 396 14 
303 395 14 
304 394 14 
304 393 14 
304 392 14 
304 391 14 
304 390 14 
303 389 14 
302 388 14 
301 387 14 
301 386 14 
302 385 14 
302 384 14 
302 383 14 
302 382 14 
302 381 14 
302 380 14 
303 379 14 
303 378 14 
303 377 14 
303 376 14 
303 375 14 
303 374 14 
303 373 14 
303 372 14 
303 371 14 
302 370 14 
301 370 14 
300 371 14 
299 372 14 
298 372 14 
297 373 14 
296 373 14 
295 373 14 
294 374 14 
294 375 14 
293 376 14 
293 377 14 
293 378 14 
292 378 14 
291 378 14 
290 377 14 
289 377 14 
288 377 14 
287 378 14 
286 379 14 
285 380 14 
284 381 14 
283 382 14 
283 383 14 
284 384 14 
284 385 14 
283 386 14 
282 387 14 
281 388 14 
280 389 14 
280 390 14 
280 391 14 
280 392 14 
280 393 14 
280 394 14 
280 395 14 
279 396 14 
278 397 14 
277 397 14 
276 397 14 
275 396 14 
274 396 14 
273 395 14 
272 395 14 
271 394 14 
270 394 14 
269 395 14 
269 396 14 
268 397 14 
268 398 14 
268 399 14 
267 400 14 
267 401 14 
268 402 14 
269 403 14 
270 404 14 
270 405 14 
270 406 14 
269 407 14 
269 408 14 
269 409 14 
269 410 14 
268 411 14 
268 412 14 
268 413 14 
268 414 14 
267 415 14 
267 416 14 
268 417 14 
269 418 14 
270 418 14 
271 418 14 
272 418 14 
V
Segmentation 3
188 420 14 
189 419 14 
190 419 14 
191 418 14 
192 417 14 
193 417 14 
194 417 14 
195 416 14 
196 416 14 
197 416 14 
198 417 14 
199 416 14 
199 415 14 
199 414 14 
199 413 14 
199 412 14 
199 411 14 
198 410 14 
197 409 14 
196 408 14 
195 408 14 
194 407 14 
193 407 14 
192 407 14 
191 407 14 
190 408 14 
189 408 14 
188 408 14 
187 407 14 
186 406 14 
185 405 14 
184 404 14 
183 403 14 
182 403 14 
181 403 14 
180 403 14 
179 404 14 
178 405 14 
177 406 14 
177 407 14 
177 408 14 
178 409 14 
179 410 14 
180 411 14 
181 412 14 
182 413 14 
183 413 14 
184 414 14 
184 415 14 
183 416 14 
