Segmentation 0
151 252 13 
152 251 13 
152 250 13 
152 249 13 
152 248 13 
152 247 13 
152 246 13 
152 245 13 
152 244 13 
152 243 13 
151 242 13 
150 242 13 
149 241 13 
148 241 13 
147 241 13 
146 242 13 
145 242 13 
144 243 13 
144 244 13 
144 245 13 
144 246 13 
144 247 13 
144 248 13 
144 249 13 
145 250 13 
146 250 13 
147 251 13 
148 252 13 
149 252 13 
150 252 13 
151 252 13 
V
Segmentation 1
140 301 13 
141 300 13 
141 299 13 
141 298 13 
141 297 13 
141 296 13 
141 295 13 
141 294 13 
141 293 13 
140 292 13 
140 291 13 
140 290 13 
140 289 13 
140 288 13 
141 287 13 
141 286 13 
141 285 13 
141 284 13 
141 283 13 
142 282 13 
142 281 13 
142 280 13 
142 279 13 
143 278 13 
143 277 13 
143 276 13 
143 275 13 
144 274 13 
144 273 13 
144 272 13 
144 271 13 
145 270 13 
145 269 13 
145 268 13 
144 267 13 
143 267 13 
142 266 13 
141 266 13 
140 266 13 
139 266 13 
138 266 13 
137 265 13 
136 266 13 
135 267 13 
134 268 13 
134 269 13 
134 270 13 
134 271 13 
134 272 13 
134 273 13 
134 274 13 
134 275 13 
134 276 13 
134 277 13 
135 278 13 
135 279 13 
135 280 13 
135 281 13 
135 282 13 
135 283 13 
134 283 13 
133 284 13 
132 285 13 
132 286 13 
132 287 13 
132 288 13 
132 289 13 
132 290 13 
131 290 13 
130 291 13 
129 291 13 
128 291 13 
127 291 13 
126 292 13 
126 293 13 
126 294 13 
126 295 13 
126 296 13 
126 297 13 
126 298 13 
126 299 13 
127 300 13 
128 300 13 
129 300 13 
130 300 13 
131 300 13 
132 300 13 
133 300 13 
134 301 13 
135 301 13 
136 301 13 
137 301 13 
138 301 13 
139 301 13 
140 301 13 
V
Segmentation 2
326 294 13 
327 293 13 
328 292 13 
329 292 13 
330 291 13 
331 292 13 
332 291 13 
332 290 13 
331 289 13 
331 288 13 
331 287 13 
331 286 13 
330 285 13 
329 285 13 
328 284 13 
327 284 13 
326 284 13 
325 285 13 
324 285 13 
323 286 13 
322 287 13 
322 288 13 
322 289 13 
321 290 13 
321 291 13 
321 292 13 
322 293 13 
323 294 13 
324 294 13 
325 294 13 
326 294 13 
V
Segmentation 0
294 340 14 
295 339 14 
296 338 14 
296 337 14 
297 336 14 
297 335 14 
297 334 14 
297 333 14 
297 332 14 
297 331 14 
296 330 14 
296 329 14 
295 328 14 
295 327 14 
295 326 14 
296 325 14 
297 324 14 
297 323 14 
297 322 14 
297 321 14 
297 320 14 
297 319 14 
297 318 14 
297 317 14 
297 316 14 
297 315 14 
297 314 14 
296 313 14 
296 312 14 
296 311 14 
296 310 14 
296 309 14 
296 308 14 
297 307 14 
