Segmentation 0
147 309 14 
148 308 14 
149 307 14 
150 307 14 
151 306 14 
152 306 14 
153 306 14 
154 306 14 
155 306 14 
156 307 14 
157 307 14 
158 306 14 
158 305 14 
158 304 14 
158 303 14 
158 302 14 
159 301 14 
159 300 14 
160 299 14 
161 299 14 
162 298 14 
162 297 14 
162 296 14 
162 295 14 
162 294 14 
162 293 14 
161 292 14 
160 291 14 
159 291 14 
158 291 14 
157 291 14 
156 291 14 
155 291 14 
154 291 14 
153 291 14 
152 290 14 
151 290 14 
150 290 14 
149 289 14 
148 290 14 
147 290 14 
146 291 14 
145 292 14 
144 293 14 
143 294 14 
143 295 14 
144 296 14 
144 297 14 
143 298 14 
142 299 14 
141 300 14 
140 301 14 
140 302 14 
140 303 14 
140 304 14 
140 305 14 
141 306 14 
142 307 14 
143 307 14 
144 308 14 
145 308 14 
146 309 14 
147 309 14 
V
Segmentation 1
248 430 14 
249 429 14 
250 428 14 
251 428 14 
252 427 14 
252 426 14 
253 425 14 
254 424 14 
255 423 14 
255 422 14 
255 421 14 
256 420 14 
257 419 14 
257 418 14 
258 417 14 
259 416 14 
260 415 14 
261 415 14 
262 415 14 
263 414 14 
264 413 14 
265 412 14 
266 411 14 
267 411 14 
268 411 14 
269 411 14 
270 411 14 
271 411 14 
272 411 14 
273 410 14 
274 410 14 
275 410 14 
276 409 14 
276 408 14 
276 407 14 
276 406 14 
277 406 14 
278 405 14 
279 405 14 
280 404 14 
281 404 14 
282 405 14 
283 405 14 
284 405 14 
285 405 14 
286 405 14 
287 404 14 
288 403 14 
288 402 14 
287 401 14 
287 400 14 
287 399 14 
287 398 14 
286 397 14 
285 396 14 
285 395 14 
285 394 14 
285 393 14 
284 392 14 
284 391 14 
284 390 14 
283 389 14 
282 388 14 
281 388 14 
280 388 14 
279 388 14 
278 388 14 
277 388 14 
276 387 14 
276 386 14 
276 385 14 
276 384 14 
275 383 14 
274 382 14 
273 383 14 
272 383 14 
271 384 14 
270 385 14 
269 385 14 
268 386 14 
267 387 14 
266 387 14 
265 386 14 
264 386 14 
263 386 14 
262 387 14 
261 388 14 
260 389 14 
260 390 14 
260 391 14 
260 392 14 
260 393 14 
260 394 14 
260 395 14 
260 396 14 
261 397 14 
262 397 14 
262 398 14 
262 399 14 
262 400 14 
262 401 14 
262 402 14 
262 403 14 
262 404 14 
262 405 14 
261 405 14 
260 405 14 
259 405 14 
258 405 14 
257 405 14 
256 404 14 
255 403 14 
254 402 14 
253 402 14 
