Segmentation 0
249 201 24 
250 200 24 
251 199 24 
252 198 24 
252 197 24 
253 196 24 
253 195 24 
252 194 24 
252 193 24 
252 192 24 
251 191 24 
250 190 24 
249 190 24 
248 190 24 
247 190 24 
246 189 24 
245 190 24 
244 191 24 
243 192 24 
243 193 24 
242 194 24 
242 195 24 
243 196 24 
243 197 24 
243 198 24 
243 199 24 
243 200 24 
244 201 24 
245 201 24 
246 201 24 
247 201 24 
248 201 24 
249 201 24 
V
Segmentation 0
247 279 26 
248 278 26 
249 278 26 
250 277 26 
251 276 26 
252 276 26 
253 275 26 
253 274 26 
252 273 26 
252 272 26 
252 271 26 
252 270 26 
251 269 26 
250 269 26 
249 268 26 
248 268 26 
247 268 26 
246 268 26 
245 269 26 
244 270 26 
243 271 26 
243 272 26 
243 273 26 
243 274 26 
243 275 26 
244 276 26 
245 277 26 
246 278 26 
247 279 26 
V
