Segmentation 0
212 303 8 
213 302 8 
214 301 8 
214 300 8 
214 299 8 
214 298 8 
214 297 8 
213 296 8 
213 295 8 
213 294 8 
213 293 8 
212 292 8 
211 291 8 
210 290 8 
209 290 8 
208 289 8 
208 288 8 
207 287 8 
206 286 8 
205 285 8 
204 284 8 
203 284 8 
202 284 8 
201 284 8 
200 284 8 
199 285 8 
198 286 8 
198 287 8 
198 288 8 
199 289 8 
199 290 8 
199 291 8 
200 292 8 
200 293 8 
201 294 8 
202 294 8 
203 295 8 
203 296 8 
203 297 8 
204 298 8 
205 299 8 
206 299 8 
206 300 8 
207 301 8 
208 302 8 
209 303 8 
210 303 8 
211 303 8 
212 303 8 
V
Segmentation 0
253 205 14 
254 204 14 
254 203 14 
254 202 14 
255 201 14 
255 200 14 
256 199 14 
257 198 14 
258 197 14 
258 196 14 
259 195 14 
259 194 14 
259 193 14 
259 192 14 
259 191 14 
260 190 14 
261 189 14 
262 189 14 
263 188 14 
263 187 14 
263 186 14 
263 185 14 
263 184 14 
263 183 14 
263 182 14 
263 181 14 
262 180 14 
261 179 14 
260 179 14 
259 180 14 
258 180 14 
257 181 14 
256 181 14 
255 181 14 
254 181 14 
253 180 14 
253 179 14 
253 178 14 
253 177 14 
253 176 14 
253 175 14 
253 174 14 
253 173 14 
252 172 14 
251 172 14 
250 172 14 
249 171 14 
248 171 14 
247 172 14 
246 173 14 
245 173 14 
244 174 14 
243 175 14 
243 176 14 
243 177 14 
243 178 14 
243 179 14 
244 180 14 
245 181 14 
246 181 14 
247 182 14 
247 183 14 
247 184 14 
247 185 14 
246 186 14 
245 187 14 
245 188 14 
244 189 14 
244 190 14 
244 191 14 
245 192 14 
246 193 14 
247 194 14 
248 195 14 
248 196 14 
248 197 14 
247 198 14 
246 199 14 
245 200 14 
244 201 14 
244 202 14 
245 203 14 
246 203 14 
247 203 14 
248 203 14 
249 204 14 
250 204 14 
251 204 14 
252 204 14 
253 205 14 
V
Segmentation 1
140 182 14 
141 181 14 
142 181 14 
143 180 14 
143 179 14 
144 178 14 
144 177 14 
143 176 14 
142 175 14 
141 174 14 
140 173 14 
139 173 14 
138 173 14 
137 174 14 
136 175 14 
135 176 14 
134 177 14 
133 178 14 
133 179 14 
133 180 14 
134 181 14 
135 181 14 
136 182 14 
137 182 14 
138 182 14 
139 182 14 
140 182 14 
V
Segmentation 2
183 199 14 
184 198 14 
185 198 14 
186 197 14 
186 196 14 
186 195 14 
186 194 14 
186 193 14 
186 192 14 
186 191 14 
187 191 14 
188 191 14 
189 190 14 
190 190 14 
191 189 14 
191 188 14 
191 187 14 
191 186 14 
191 185 14 
191 184 14 
191 183 14 
191 182 14 
190 181 14 
189 181 14 
188 180 14 
187 180 14 
186 181 14 
185 181 14 
184 181 14 
183 180 14 
182 180 14 
181 180 14 
180 179 14 
179 178 14 
178 179 14 
177 180 14 
176 181 14 
176 182 14 
176 183 14 
176 184 14 
176 185 14 
176 186 14 
176 187 14 
177 188 14 
178 189 14 
178 190 14 
178 191 14 
178 192 14 
177 193 14 
177 194 14 
177 195 14 
177 196 14 
177 197 14 
178 198 14 
179 198 14 
180 198 14 
181 199 14 
182 199 14 
183 199 14 
V
Segmentation 3
148 232 14 
149 231 14 
149 230 14 
149 229 14 
150 228 14 
151 228 14 
152 227 14 
153 226 14 
152 225 14 
152 224 14 
151 223 14 
150 222 14 
149 221 14 
148 220 14 
147 220 14 
146 219 14 
145 219 14 
144 219 14 
143 220 14 
143 221 14 
143 222 14 
143 223 14 
143 224 14 
142 225 14 
142 226 14 
142 227 14 
143 228 14 
143 229 14 
144 230 14 
145 231 14 
146 232 14 
147 232 14 
148 232 14 
V
Segmentation 4
318 342 14 
319 341 14 
320 340 14 
321 339 14 
321 338 14 
322 338 14 
323 338 14 
324 337 14 
324 336 14 
325 335 14 
325 334 14 
326 333 14 
326 332 14 
326 331 14 
326 330 14 
325 329 14 
324 328 14 
323 328 14 
322 328 14 
