Segmentation 0
250 292 8 
251 291 8 
252 291 8 
253 290 8 
253 289 8 
254 288 8 
254 287 8 
254 286 8 
253 285 8 
252 284 8 
251 283 8 
250 282 8 
249 282 8 
248 282 8 
247 282 8 
246 282 8 
245 282 8 
244 282 8 
243 281 8 
242 281 8 
241 281 8 
240 281 8 
239 282 8 
238 282 8 
237 283 8 
236 284 8 
236 285 8 
236 286 8 
236 287 8 
236 288 8 
236 289 8 
237 290 8 
238 291 8 
239 291 8 
240 292 8 
241 292 8 
242 291 8 
243 291 8 
244 290 8 
245 291 8 
246 291 8 
247 292 8 
248 292 8 
249 292 8 
250 292 8 
V
Segmentation 0
241 281 9 
242 280 9 
243 280 9 
244 279 9 
245 279 9 
246 278 9 
247 277 9 
247 276 9 
248 275 9 
249 274 9 
249 273 9 
250 272 9 
250 271 9 
251 270 9 
251 269 9 
251 268 9 
251 267 9 
251 266 9 
250 265 9 
250 264 9 
249 263 9 
248 262 9 
247 261 9 
246 261 9 
245 261 9 
244 260 9 
243 259 9 
242 259 9 
241 259 9 
240 258 9 
239 258 9 
238 258 9 
237 258 9 
236 258 9 
235 258 9 
234 258 9 
233 257 9 
232 257 9 
231 257 9 
230 257 9 
229 257 9 
228 257 9 
227 257 9 
226 257 9 
225 257 9 
224 257 9 
223 258 9 
222 258 9 
221 258 9 
220 259 9 
219 259 9 
218 260 9 
217 260 9 
216 261 9 
215 261 9 
214 262 9 
213 263 9 
212 264 9 
211 265 9 
211 266 9 
210 267 9 
210 268 9 
210 269 9 
211 270 9 
211 271 9 
212 272 9 
212 273 9 
213 274 9 
214 275 9 
215 276 9 
216 277 9 
217 277 9 
218 278 9 
219 279 9 
220 279 9 
221 280 9 
222 280 9 
223 280 9 
224 281 9 
225 281 9 
226 281 9 
227 281 9 
228 281 9 
229 281 9 
230 281 9 
231 281 9 
232 281 9 
233 281 9 
234 281 9 
235 281 9 
236 281 9 
237 281 9 
238 281 9 
239 281 9 
240 281 9 
241 281 9 
V
Segmentation 0
321 238 11 
322 237 11 
323 237 11 
324 236 11 
325 236 11 
326 235 11 
326 234 11 
327 233 11 
328 232 11 
328 231 11 
328 230 11 
329 229 11 
330 229 11 
331 229 11 
332 228 11 
332 227 11 
332 226 11 
332 225 11 
332 224 11 
332 223 11 
332 222 11 
331 221 11 
330 220 11 
329 220 11 
328 220 11 
327 219 11 
326 219 11 
325 220 11 
324 220 11 
323 220 11 
322 221 11 
322 222 11 
322 223 11 
322 224 11 
322 225 11 
322 226 11 
321 227 11 
320 227 11 
319 228 11 
318 229 11 
318 230 11 
318 231 11 
317 232 11 
317 233 11 
318 234 11 
319 235 11 
320 236 11 
320 237 11 
321 238 11 
V
Segmentation 0
327 277 12 
328 276 12 
329 276 12 
330 276 12 
331 275 12 
332 274 12 
332 273 12 
332 272 12 
332 271 12 
332 270 12 
332 269 12 
331 268 12 
330 268 12 
329 267 12 
328 267 12 
327 267 12 
327 266 12 
327 265 12 
